,Model,NO2 MAE,O3 MAE,NO2 CvMAE,O3 CvMAE,Calibration,NO2 CvMAE Diff,NO2 MAE Diff,O3 CvMAE Diff,O3 MAE Diff,Training Size,Board,Testing Location
10,"(2, 'elcajon', 17)",6.055633101594957,8.386696650229869,0.5383878515008635,0.21670288291713974,Split-NN,-0.13067935450148438,-1.4698441330134324,-0.06437683590802556,-2.491471210693028,1.0,,
41,"(2, 'elcajon', 17)",7.525477234608389,10.878167860922897,0.6690672060023479,0.2810797188251653,NN[4],,,,,1.0,17.0,"(2, 'elcajon')"
18,"(3, 'donovan', 13)",5.615760663387002,9.322370698807061,0.47147199359486996,0.3133291499134625,Split-NN,-0.17083832060719423,-2.0348761616779454,-0.09927375346864759,-2.9536566602638743,2.0,,
6,"(3, 'donovan', 13)",7.6506368250649475,12.276027359070936,0.6423103142020642,0.4126029033821101,NN[4],,,,,2.0,,
21,"(3, 'elcajon', 20)",6.337666476375245,10.484576612753225,0.3976243275683449,0.4641851629701328,Split-NN,-0.2728017118710399,-4.348140051178567,-0.3204709963518151,-7.2384965773500145,1.0,,
18,"(3, 'elcajon', 20)",10.685806527553812,17.72307319010324,0.6704260394393848,0.7846561593219479,NN[4],,,,,1.0,20.0,"(3, 'elcajon')"
5,"(1, 'shafter', 15)",3.6439548615662813,9.930345403945154,0.5387734693259449,0.305076647755963,Split-NN,-0.07987182810360605,-0.5402072538658054,-0.02920370009665102,-0.9505900604524484,2.0,,
3,"(1, 'shafter', 15)",4.184162115432087,10.880935464397602,0.618645297429551,0.334280347852614,NN[4],,,,,2.0,,
20,"(3, 'elcajon', 18)",6.291580183788183,11.633280388981845,0.3941760040497362,0.5160363630160533,Split-NN,-0.08269174443136801,-1.3198716697164201,-0.11801007735052327,-2.6603635265551357,2.0,,
17,"(3, 'elcajon', 18)",7.611451853504603,14.29364391553698,0.4768677484811042,0.6340464403665765,NN[4],,,,,2.0,,
7,"(2, 'donovan', 15)",5.4728337606355115,10.1353403213,0.5139166657398475,0.2357535260158048,Split-NN,-0.030432538356140904,-0.3240841063162474,-0.01107692390919987,-0.4762108776492262,2.0,,
12,"(2, 'donovan', 15)",5.796917866951759,10.611551198949225,0.5443492040959884,0.24683044992500466,NN[4],,,,,2.0,,
0,"(1, 'donovan', 19)",2.536063631659238,4.879310512317092,0.5989660044970784,0.1279292535030948,Split-NN,-0.49596158373113397,-2.0999357655644433,-0.05929941612069048,-2.2617208850120516,2.0,,
4,"(1, 'donovan', 19)",4.6359993972236815,7.141031397329144,1.0949275882282123,0.1872286696237853,NN[4],,,,,2.0,,
23,"(3, 'shafter', 19)",6.75628071447564,18.792750631603948,0.4935857704851584,0.8318488680612295,Split-NN,-0.05632852495558727,-0.7710338295575667,0.09638027624981715,2.177379289568968,2.0,,
5,"(3, 'shafter', 19)",7.5273145440332065,16.61537134203498,0.5499142954407457,0.7354685918114123,NN[4],,,,,2.0,,
15,"(2, 'shafter', 13)",5.387385027308401,9.160491989967763,0.3991383413383568,0.289071360699969,Split-NN,0.019935410063316783,0.2690789597617771,-0.03262819529450839,-1.033967256108328,2.0,,
15,"(2, 'shafter', 13)",5.118306067546624,10.194459246076091,0.37920293127504,0.3216995559944774,NN[4],,,,,2.0,,
14,"(2, 'shafter', 12)",4.848286093176315,8.839783139983929,0.3611929929399026,0.280596405437464,Split-NN,-0.0467845108866658,-0.6279875245132969,-0.08679891741895307,-2.7344741126411947,2.0,,
1,"(2, 'shafter', 12)",5.476273617689612,11.574257252625124,0.4079775038265684,0.3673953228564171,NN[4],,,,,2.0,,
22,"(3, 'shafter', 17)",4.610795266532022,7.317663100892911,0.3368455264602127,0.3239115915843798,Split-NN,-0.06710487330401499,-0.9185422037300812,-0.04939163654317008,-1.11583334963953,1.0,,
19,"(3, 'shafter', 17)",5.529337470262103,8.433496450532441,0.4039503997642277,0.3733032281275499,NN[4],,,,,1.0,17.0,"(3, 'shafter')"
6,"(1, 'shafter', 18)",3.1473604700190814,7.200477103253969,0.5703936884545711,0.22011069108610126,Split-NN,-0.11865427134520912,-0.6547193119241066,-0.01907524611927114,-0.6240081853498785,2.0,,
20,"(1, 'shafter', 18)",3.802079781943188,7.824485288603848,0.6890479597997802,0.2391859372053724,NN[4],,,,,2.0,,
3,"(1, 'elcajon', 12)",2.8288421891642277,9.577624881513929,0.5210676282606008,0.2533081349588464,Split-NN,-0.0629106155722321,-0.3415376312496954,-0.11742468128486011,-4.439847734698427,2.0,,
9,"(1, 'elcajon', 12)",3.170379820413923,14.017472616212356,0.5839782438328329,0.3707328162437065,NN[4],,,,,2.0,,
4,"(1, 'elcajon', 13)",2.663564951279584,5.886836850965345,0.4906238591879051,0.15569451528668868,Split-NN,-0.023669272600226443,-0.12849893811646007,-0.008941160434861067,-0.3380668396790574,2.0,,
0,"(1, 'elcajon', 13)",2.792063889396044,6.224903690644402,0.5142931317881315,0.16463567572154975,NN[4],,,,,2.0,,
9,"(2, 'donovan', 20)",5.831941310815885,9.110415090428543,0.5533910544199399,0.21496467693298,Split-NN,0.021440821617625727,0.2259552486997336,-0.016099517274909714,-0.6823134257340406,1.0,,
40,"(2, 'donovan', 20)",5.605986062116151,9.792728516162583,0.5319502328023141,0.2310641942078897,NN[4],,,,,1.0,20.0,"(2, 'donovan')"
