,Model,NO2 MAE,O3 MAE,NO2 CvMAE,O3 CvMAE,Calibration,NO2 CvMAE Diff,NO2 MAE Diff,O3 CvMAE Diff,O3 MAE Diff,Training Size,Board,Testing Location
22,"(3, 'shafter', 17)",4.610795266532022,7.317663100892911,0.3368455264602127,0.3239115915843798,Split-NN,0.0009558340681661281,0.013083609105348337,-0.06660206905227578,-1.5046435997027245,1.0,,
19,"(3, 'shafter', 17)",4.597711657426673,8.822306700595636,0.3358896923920466,0.3905136606366556,NN[2],,,,,1.0,17.0,"(3, 'shafter')"
4,"(1, 'elcajon', 13)",2.663564951279584,5.886836850965345,0.4906238591879051,0.15569451528668868,Split-NN,-0.03924463090278574,-0.21305654309512345,-0.018927230455457716,-0.7156418935293614,2.0,,
18,"(1, 'elcajon', 13)",2.8766214943747075,6.602478744494706,0.5298684900906908,0.1746217457421464,NN[2],,,,,2.0,,
19,"(3, 'elcajon', 15)",5.981961491633947,8.294583658313986,0.3747708586870601,0.3691188917303941,Split-NN,0.1422470390647025,2.2704975327191304,0.00486791069462339,0.10938831201099042,2.0,,
7,"(3, 'elcajon', 15)",3.7114639589148166,8.185195346302995,0.2325238196223576,0.3642509810357707,NN[2],,,,,2.0,,
17,"(3, 'donovan', 12)",5.194793526274861,9.462374504035386,0.4322476162943181,0.317256181798334,Split-NN,0.05220777938960314,0.6274381261356226,0.029709987571848284,0.8861199404264593,2.0,,
16,"(3, 'donovan', 12)",4.567355400139238,8.576254563608927,0.380039836904715,0.2875461942264857,NN[2],,,,,2.0,,
18,"(3, 'donovan', 13)",5.615760663387002,9.322370698807061,0.47147199359486996,0.3133291499134625,Split-NN,-0.007692856175180729,-0.0916305521527887,-0.007205450786284595,-0.21438121317568992,2.0,,
10,"(3, 'donovan', 13)",5.707391215539791,9.536751911982751,0.4791648497700507,0.3205346006997471,NN[2],,,,,2.0,,
13,"(2, 'shafter', 11)",4.53305098146185,8.666114055627247,0.3344010925137324,0.2751125727819135,Split-NN,-0.0012448219644414782,-0.016874470670053654,0.021618813304190743,0.6809979636588439,2.0,,
1,"(2, 'shafter', 11)",4.5499254521319035,7.985116091968403,0.3356459144781739,0.25349375947772274,NN[2],,,,,2.0,,
24,"(3, 'shafter', 21)",4.958833680539009,6.397412640469372,0.3622717655399493,0.28317730426037396,Split-NN,0.03417494444444774,0.4677920877689523,-0.07801107365137372,-1.7623906335904822,2.0,,
13,"(3, 'shafter', 21)",4.491041592770057,8.159803274059854,0.32809682109550153,0.3611883779117477,NN[2],,,,,2.0,,
16,"(3, 'donovan', 11)",4.940228421979448,8.444649257774477,0.4106316650098899,0.283537070990031,Split-NN,0.020304068741682224,0.2442742389997301,0.032166656388704196,0.9580268641750491,2.0,,
12,"(3, 'donovan', 11)",4.695954182979718,7.486622393599428,0.3903275962682077,0.2513704146013268,NN[2],,,,,2.0,,
2,"(1, 'elcajon', 11)",2.901241317727797,7.110750836370858,0.5344034171403258,0.18806447890799446,Split-NN,-0.1962611773707511,-1.0654891390868708,0.025255627906543066,0.9549197078698759,2.0,,
19,"(1, 'elcajon', 11)",3.966730456814668,6.155831128500982,0.7306645945110769,0.1628088510014514,NN[2],,,,,2.0,,
12,"(2, 'elcajon', 21)",3.7396692740343616,7.4540788122452435,0.3288578375952808,0.1931035727494746,Split-NN,0.003015276585851101,0.03428878959758874,-0.005740994008852723,-0.2216107200571349,2.0,,
3,"(2, 'elcajon', 21)",3.705380484436773,7.675689532302378,0.3258425610094297,0.19884456675832732,NN[2],,,,,2.0,,
6,"(1, 'shafter', 18)",3.1473604700190814,7.200477103253969,0.5703936884545711,0.22011069108610126,Split-NN,-0.15649360110515675,-0.8635119635769497,-0.009058866916370839,-0.29634255151757927,2.0,,
20,"(1, 'shafter', 18)",4.010872433596031,7.496819654771548,0.7268872895597278,0.2291695580024721,NN[2],,,,,2.0,,
14,"(2, 'shafter', 12)",4.848286093176315,8.839783139983929,0.3611929929399026,0.280596405437464,Split-NN,-0.018952611682539422,-0.25440051564099786,-0.02679078465458873,-0.8440048479143964,2.0,,
14,"(2, 'shafter', 12)",5.102686608817313,9.683787987898326,0.380145604622442,0.30738719009205273,NN[2],,,,,2.0,,
9,"(2, 'donovan', 20)",5.831941310815885,9.110415090428543,0.5533910544199399,0.21496467693298,Split-NN,-0.042809573777263576,-0.45115098955066824,0.011014015716382303,0.4667848523784688,1.0,,
40,"(2, 'donovan', 20)",6.283092300366553,8.643630238050074,0.5962006281972034,0.2039506612165977,NN[2],,,,,1.0,20.0,"(2, 'donovan')"
5,"(1, 'shafter', 15)",3.6439548615662813,9.930345403945154,0.5387734693259449,0.305076647755963,Split-NN,-0.24411966486011794,-1.65108545653497,-0.03228288016317821,-1.0508183861747682,2.0,,
6,"(1, 'shafter', 15)",5.295040318101251,10.981163790119922,0.7828931341860629,0.3373595279191412,NN[2],,,,,2.0,,
15,"(2, 'shafter', 13)",5.387385027308401,9.160491989967763,0.3991383413383568,0.289071360699969,Split-NN,0.026994844766909498,0.36436394966245,-0.019699843110802806,-0.6242758002147184,2.0,,
8,"(2, 'shafter', 13)",5.023021077645951,9.784767790182482,0.3721434965714473,0.30877120381077183,NN[2],,,,,2.0,,
11,"(2, 'elcajon', 19)",3.670236432653216,7.809265867581522,0.3227520746516859,0.20230496317039787,Split-NN,-0.043468081889350974,-0.49430553771040264,0.004816039029185398,0.18590611232745502,2.0,,
15,"(2, 'elcajon', 19)",4.164541970363619,7.623359755254067,0.3662201565410369,0.19748892414121247,NN[2],,,,,2.0,,
