,Model,Testing Location,NO2 MAE,O3 MAE,NO2 CvMAE,O3 CvMAE,NO2 MBE,NO2 MSE,NO2 R^2,NO2 crMSE,NO2 rMSE,O3 MBE,O3 MSE,O3 R^2,O3 crMSE,O3 rMSE
10,"(3, 'donovan', 12)","(3, 'donovan', 12)",3.916954252919669,6.415756157381085,0.33021685423899955,0.21459105676119003,-5.634614838632054e-15,46.206208171376275,0.6209936777044631,6.79751485260432,6.797514852604316,1.114413913479606e-13,71.4396349142634,0.6596684293635975,8.452197046582826,8.452197046582823
11,"(3, 'donovan', 13)","(3, 'donovan', 13)",6.399437184508679,8.422214386108351,0.5450751605822365,0.28310207845263907,-5.949424088149112e-15,96.94500465574413,0.21162741037273314,9.846065440354542,9.846065440354545,-1.272891580115829e-14,118.63650678428252,0.42864595447691445,10.892038688155806,10.892038688155791
12,"(3, 'elcajon', 15)","(3, 'elcajon', 15)",3.9047934431097913,5.790824666767463,0.2461465702764434,0.2567641555796156,9.579534639042249e-15,31.15715920752143,0.6937872837612824,5.581859834098435,5.581859834098437,-4.725300146714705e-16,58.85980306106438,0.810734767260942,7.672014276646287,7.672014276646283
13,"(3, 'elcajon', 18)","(3, 'elcajon', 18)",3.98263296419074,4.056527724490149,0.24972301756744789,0.18021316324672354,-4.216084547431017e-14,29.52761172257507,0.7138808096181009,5.433931516183756,5.433931516183754,5.898353572058238e-15,30.310835330197143,0.902387353389841,5.5055277067868005,5.505527706786802
14,"(3, 'elcajon', 20)","(3, 'elcajon', 20)",4.0573709840971866,5.913429311595398,0.25431987605028156,0.26283927591755224,-2.1523926604275963e-15,34.22483778629114,0.6684575480917139,5.850199807381886,5.850199807381893,1.880375961916662e-14,59.595316202927236,0.8080873051372524,7.71980026962662,7.71980026962662
15,"(3, 'shafter', 17)","(3, 'shafter', 17)",5.372339878957804,6.094533773045627,0.39248546787981214,0.2672548341004333,-3.844656303873405e-14,55.06872363716269,0.35241284017382923,7.420830387305905,7.420830387305904,-1.6623537368156563e-14,66.80218708251716,0.8277398962768887,8.17326049276035,8.17326049276035
16,"(3, 'shafter', 19)","(3, 'shafter', 19)",4.537417858394826,4.889064247457951,0.326088239181826,0.21371307751555504,1.9184491875386122e-14,44.51475766917764,0.48588115483049443,6.671938074441156,6.671938074441162,-2.2287876975856492e-14,47.58622946597254,0.8846337206520686,6.898277282479482,6.8982772824794845
17,"(3, 'shafter', 21)","(3, 'shafter', 21)",4.815145305812491,5.316930511983057,0.35177866643607053,0.23315571540322416,3.42169789061829e-14,45.271600479611074,0.46762326709181445,6.728417382981758,6.728417382981757,2.7184495531233773e-14,52.47418213675569,0.8646869443586134,7.243906552182713,7.243906552182716
18,"(4, 'donovan', 17)","(4, 'donovan', 17)",5.712725222355183,8.574270413172743,0.7499670070541357,0.23065842623003355,5.902088853491155e-15,63.674670427614934,0.044847364108973053,7.979640996161098,7.979640996161101,-1.9795178855486662e-16,118.46692289336268,0.21981144574851097,10.884251140678568,10.884251140678566
19,"(4, 'donovan', 19)","(4, 'donovan', 19)",3.226476295234604,4.610859305865573,0.42656384334202396,0.12351973515182153,1.1028541434631805e-14,23.92998524278824,0.6464505825333176,4.891828415100863,4.891828415100865,-2.8463444686542633e-14,39.02169771985915,0.7405976737275086,6.246734964752318,6.246734964752318
20,"(4, 'donovan', 21)","(4, 'donovan', 21)",5.578794196237775,7.036101364559993,0.73238453163314,0.18927978584056152,-5.9177166262718024e-15,56.21206580182926,0.15679025177628736,7.497470626940079,7.497470626940079,6.9595681449816266e-15,84.86663450866688,0.44109313161525543,9.212308858731717,9.212308858731717
21,"(4, 'elcajon', 11)","(4, 'elcajon', 11)",3.573984632796142,4.757454850634632,0.1847868431691182,0.2678861162118768,3.5522378410734526e-14,22.92207179884318,0.7732989739800609,4.787700053140671,4.787700053140671,1.7180082131982748e-15,34.773795437671964,0.8838076431852642,5.896931018561432,5.896931018561432
22,"(4, 'elcajon', 12)","(4, 'elcajon', 12)",4.342328574353892,5.4361124587943985,0.22451276983531504,0.30610044647784024,-3.10353066508548e-14,33.259238256224876,0.6710636148645032,5.767082300108511,5.767082300108511,1.2325289217134954e-14,50.83685196568446,0.8301349171527144,7.1299966315338805,7.129996631533879
23,"(4, 'elcajon', 13)","(4, 'elcajon', 13)",4.866247355365346,6.450003654665011,0.2515307090476297,0.36364908868229506,9.163602986251378e-14,40.03449538764748,0.6048944614095735,6.327281832481268,6.327281832481265,-3.709907540814418e-14,66.60493488207513,0.7729805387411973,8.161184649428977,8.161184649428975
24,"(4, 'shafter', 15)","(4, 'shafter', 15)",4.605488562035756,6.12135601843512,0.371032553815325,0.3100498852529035,1.3525816036178033e-14,37.07891688797404,0.4781363642379588,6.089246003239973,6.089246003239977,-2.0982535539997407e-14,66.02419018810491,0.7616076253668013,8.125527071403123,8.125527071403116
25,"(4, 'shafter', 18)","(4, 'shafter', 18)",4.216929926485334,4.059664675287704,0.34166613502930243,0.20262590083855803,-2.3108395740875207e-14,31.38086351097756,0.5510933207800822,5.601862503755119,5.601862503755118,1.3784240314242528e-14,33.369629092631726,0.8804256558134491,5.776645141657201,5.776645141657199
26,"(4, 'shafter', 20)","(4, 'shafter', 20)",4.710990053856173,4.841567838470143,0.38189603853548265,0.24130778250162413,2.1919770418835865e-14,39.084726761964525,0.4406849806680392,6.251777888086281,6.251777888086278,-1.9457315824072337e-14,44.86391637817725,0.8397092806235174,6.698053178213598,6.698053178213596
