,Model,NO2 MAE,O3 MAE,NO2 CvMAE,O3 CvMAE,NO2 MBE,NO2 MSE,NO2 R^2,NO2 crMSE,NO2 rMSE,O3 MBE,O3 MSE,O3 R^2,O3 crMSE,O3 rMSE
9,"(3, 'elcajon', 18)",0.0002526305061509859,-0.047191737641907316,0.0002642502187902851,-0.0017033245058682422,-0.061659745271183564,-0.9364806730377424,0.009637561680246431,-0.04872657986428397,-0.06819570721783474,0.09810461586811403,-1.3535030534606847,0.005655478589156493,-0.04029980310074244,-0.08101500510831094
10,"(3, 'elcajon', 20)",2.412732020751207e-05,-0.0497139010658012,-0.00031778821578570815,-0.0010807963053323655,0.0048996958782279165,-0.1650289775647238,0.0030458206869697912,-0.01772499646857284,-0.011114329857352168,0.0993244824273034,0.5012761004753941,-9.715362194284705e-05,0.0161633426148029,0.027989608723659742
15,"(3, 'shafter', 17)",-0.019333810684362795,-0.054647890666823074,-0.0014097501226869869,-0.003996025491422139,0.038072770552928493,6.214615652645492,-0.056488227892225296,0.6413951600582015,0.6418745216706254,0.020432473730099626,-0.6180469478760777,0.0030850224789611413,-0.05586484938867997,-0.05610787846239074
16,"(3, 'shafter', 19)",0.027216424437247255,0.07109279229632648,0.0037770638310869187,0.0018756692493916705,0.007105415315375174,7.042177295251236,-0.06347300186487936,0.6737475614429425,0.6737848121915064,-0.05192838206873427,1.4102364040537196,-0.0022616943042470528,0.114527757705984,0.11475385457312726
17,"(3, 'shafter', 21)",0.005797455685008224,0.0017252001562817476,0.0004259423891779246,-0.0015402440694742836,0.06927828578401302,6.710364868209151,-0.06581314319733222,0.7611963319653103,0.7629929054861169,0.002404631302776218,0.17425454010166064,0.0010903219761613236,0.015452991669086202,0.01546860283551954
21,"(4, 'donovan', 17)",-0.6216386746649603,-0.2302701458475731,-0.037954369694520484,-0.014017526458376672,0.4123426649158364,-9.444456174575492,0.12486641846823976,-0.4365368147157396,-0.5728855879399779,-0.633229105668538,-13.081689985683681,-0.0826324528775646,-0.2374503352891253,-0.442978667223187
22,"(4, 'donovan', 19)",-0.12551189656204453,0.25919937352251843,0.028952480221823063,-0.0037640617198106407,0.7894249132047633,3.2692982260070913,-0.02155300192722087,0.5173696824679617,0.29780790376746946,-1.3125220080918458,11.015249391371981,-0.16366901347850527,1.9320025020108824,0.5517354594532087
23,"(4, 'donovan', 21)",0.8289172210682079,1.8695581160281698,0.1402920419053787,0.043699094282488915,-0.45831327757398954,18.76114697740772,-0.2906716419562473,1.2613769286689953,1.3407420492988154,0.30018134091858073,48.96449613274788,-0.4391118735866337,2.037285697255596,1.8305385546121364
18,"(4, 'elcajon', 11)",0.007599562391815695,0.07392949702452611,0.0001558579298296392,0.0072274615657273444,0.06850680276973264,0.0299900938123443,-0.0038251318448190297,-0.0408441689287109,0.0018872325548651148,-0.2012377982994482,1.374171834300057,-0.002750800062148784,0.004960964315584349,0.06483181543277006
19,"(4, 'elcajon', 12)",-0.053880095448787024,-0.01059741619418375,-0.0029964883768940354,0.0026595099091253904,-0.023728723242206984,-1.31514898069085,0.010021349032762528,-0.09320405014885669,-0.09054318468157962,-0.044513406380960685,-2.5018716635496503,0.01063364292746749,-0.12340057124082016,-0.10701439552573788
20,"(4, 'elcajon', 13)",-0.14324527301279666,-0.16811234032971,-0.006519877971409516,-0.011657950092885283,-0.02869010575372677,-5.899465740148656,0.01683275895983538,-0.24744052054788312,-0.2246545536938509,0.11936424883489316,-17.78263360449671,0.05885059718528973,-0.3384942450250499,-0.34510102718419944
26,"(4, 'shafter', 15)",-0.03033785103019282,-0.026239294214104536,-0.0010392824144797863,-0.0021788659487051165,-0.06155747428898921,-0.5257529143099511,0.00984915739620229,-0.06171118948532328,-0.06159553111316729,0.0149145397075435,-0.23317291980446342,-0.0009285125589015841,-0.02035298872255531,-0.0207627009371949
24,"(4, 'shafter', 18)",0.016044710894595582,-0.01835957225588558,0.002119118001045167,-0.0007752142660962524,-0.012606629635963585,0.0854909866363549,-0.004579398768160603,0.011734145045373179,0.011629215660231562,-0.019768511223631546,-0.1829428471154202,-0.0001243437607726383,-0.021302081309708676,-0.02172710416066881
25,"(4, 'shafter', 20)",-0.06265731062160684,-0.04770121762721535,-0.003712234637851447,-0.003284794441928862,-0.028881620750820153,-0.6599020902888615,0.005254851026162521,-0.0835600984842566,-0.08530523224653708,0.03477720244019632,-0.7221509362619685,0.002748259944061693,-0.08219784264941943,-0.08258948651071663
