,Model,NO2 MAE,O3 MAE,NO2 CvMAE,O3 CvMAE,Calibration,NO2 CvMAE Diff,NO2 MAE Diff,O3 CvMAE Diff,O3 MAE Diff,Training Size,Board,Testing Location
4,"(1, 'elcajon', 13)",3.1280510866620683,6.095642286908644,0.576181367433068,0.16121698209891006,Split-NN,-0.2805486313955604,-1.5230802328927813,-0.07334693101403805,-2.77326028860805,2.0,,
1,"(1, 'elcajon', 13)",4.65113131955485,8.868902575516694,0.8567299988286284,0.2345639131129481,RF,,,,,2.0,,
21,"(3, 'elcajon', 20)",3.5383784164628342,6.517290927205527,0.2219973777056609,0.28854095524361345,Split-NN,-0.4218769979548319,-6.724225661551349,-0.3997046586537575,-9.028151803290928,1.0,,
18,"(3, 'elcajon', 20)",10.262604078014183,15.545442730496454,0.6438743756604928,0.6882456138973709,RF,,,,,1.0,20.0,"(3, 'elcajon')"
1,"(1, 'donovan', 21)",3.0505905760552037,4.338699069459357,0.7204866730811352,0.11375511595939125,Split-NN,0.1318870456038591,0.5584189041309133,-0.037226479660346395,-1.4198437696573638,2.0,,
5,"(1, 'donovan', 21)",2.4921716719242903,5.75854283911672,0.5885996274772761,0.15098159561973765,RF,,,,,2.0,,
3,"(1, 'elcajon', 12)",2.7931612998792024,8.498005507102263,0.514495272819497,0.22475446183206726,Split-NN,-0.3591047623216532,-1.949556347179621,0.04786038633149123,1.8096095770545677,2.0,,
8,"(1, 'elcajon', 12)",4.742717647058823,6.688395930047696,0.8736000351411503,0.17689407550057604,RF,,,,,2.0,,
20,"(3, 'elcajon', 18)",4.109525761293604,6.8545547377238885,0.2574673445790576,0.3040586471464797,Split-NN,-0.15004112446184348,-2.3948585294865383,-0.17201159364065,-3.8777482409995168,2.0,,
17,"(3, 'elcajon', 18)",6.504384290780142,10.732302978723405,0.4075084690409011,0.4760702407871297,RF,,,,,2.0,,
12,"(2, 'elcajon', 21)",3.7165834427995663,7.619444679342425,0.3268277231700086,0.197387501126355,Split-NN,-0.055726913976362924,-0.633709171896442,0.01682681487979132,0.6495395320093404,2.0,,
18,"(2, 'elcajon', 21)",4.350292614696008,6.969905147333084,0.3825546371463715,0.18056068624656368,RF,,,,,2.0,,
19,"(3, 'elcajon', 15)",3.7061499740272126,8.514354264851281,0.23219089760636624,0.3788989465302093,Split-NN,-0.17929438491288024,-2.861834321837244,-0.010398053888670045,-0.23365785332446443,2.0,,
11,"(3, 'elcajon', 15)",6.5679842958644565,8.748012118175746,0.4114852825192465,0.3892970004188793,RF,,,,,2.0,,
18,"(3, 'donovan', 13)",5.666442087962994,9.716953849149863,0.4757269598791097,0.3265912703613125,Split-NN,-0.012823456172907532,-0.1527417571410652,0.004331930300536135,0.12888638070905678,2.0,,
20,"(3, 'donovan', 13)",5.819183845104059,9.588067468440807,0.4885504160520172,0.3222593400607764,RF,,,,,2.0,,
11,"(2, 'elcajon', 19)",3.2884387189924653,7.7297770708010125,0.2891776697209938,0.20024574552077254,Split-NN,-0.1006039719354227,-1.1440371482212615,-0.022286297516994263,-0.8602835036115186,2.0,,
3,"(2, 'elcajon', 19)",4.432475867213727,8.590060574412531,0.3897816416564165,0.2225320430377668,RF,,,,,2.0,,
17,"(3, 'donovan', 12)",5.839301097986053,9.481704662453133,0.4858757076028045,0.31790428680100064,Split-NN,-0.008651827366151166,-0.10397849542223447,0.007539073383532602,0.2248578273999957,2.0,,
15,"(3, 'donovan', 12)",5.943279593408287,9.256846835053137,0.4945275349689557,0.31036521341746803,RF,,,,,2.0,,
13,"(2, 'shafter', 11)",4.6199740624735215,9.060875006886537,0.34081336834602155,0.28764456811888434,Split-NN,-0.040666712054050536,-0.5512669758453912,-0.046130500426331655,-1.453122167755879,2.0,,
14,"(2, 'shafter', 11)",5.171241038318913,10.513997174642416,0.3814800804000721,0.333775068545216,RF,,,,,2.0,,
