,Model,NO2 MAE,O3 MAE,NO2 CvMAE,O3 CvMAE,NO2 MBE,NO2 MSE,NO2 R^2,NO2 crMSE,NO2 rMSE,O3 MBE,O3 MSE,O3 R^2,O3 crMSE,O3 rMSE
10,"(3, 'donovan', 12)",-0.11654458153493596,-0.01137564526500423,-0.00518593200745443,-0.0009416102623458211,-0.09048871217340138,-2.675990223316994,0.009659448812097349,-0.1815381133138363,-0.18967799524329276,0.1175912144307123,-1.3222545153840883,0.009614921803181353,-0.10537394348841467,-0.07074574570766323
11,"(3, 'donovan', 13)",-0.11429811806368395,-0.0852520834055035,-0.003986516399590356,-0.002840249359857716,-0.07641219330640875,-10.384958552394622,0.039477466229466796,-0.6649956444141836,-0.6680509898993616,0.12062154021762783,-3.1022659357737865,0.010826791877583286,-0.21867289704581694,-0.16239393475419917
17,"(3, 'elcajon', 15)",0.008689963669750167,-0.03388731149987212,0.001528471985772939,-0.002122777909380119,0.03862474955337336,0.13237689556629917,-0.002824966277023444,0.022455460652554216,0.019661978728045426,-0.02957386323054989,0.1287646212466278,0.0006268373994653409,0.012974979432313738,0.012018253135113177
15,"(3, 'elcajon', 18)",0.0008358250255873223,-0.021746099800662222,0.00020992853572729397,-0.0007398851797055517,-0.04983485660130524,-0.15722258989893234,0.0017245498111049251,-0.02034426995259242,-0.019110148503824753,0.08860377698439437,-0.5206041577746099,0.0020955645290472447,-0.045186550143982984,-0.054867670202314756
16,"(3, 'elcajon', 20)",-0.002946938126212384,-0.020640661786599068,-0.0003250589759554723,-0.0002954337961698361,0.020588640225143895,-0.028975889638447327,0.0005580152733879462,-0.007289619927010715,-0.004457579288904334,0.05696420161011839,0.2560451397161039,-0.0003385954632124655,0.022333816780809812,0.025237658145832675
12,"(3, 'shafter', 17)",-0.02121104832725651,-0.02627220888086157,-0.00154680444830127,-0.002829979933497706,0.03853777517104312,6.222082422074973,-0.055434411386462434,0.6234596061124291,0.6240808624974648,0.017928356131630963,-0.2087918599470555,0.0022052461639406884,-0.016512231568541758,-0.01786514153010721
13,"(3, 'shafter', 19)",0.03903933305283802,0.09019216269819452,0.0046530108824490435,0.002617791788507323,-0.006873291860286929,7.453177758919448,-0.06765305795967502,0.7016138817785054,0.700962346698395,-0.04787882228355844,2.0517243552983615,-0.003691035365730344,0.15541819772078203,0.1580982468394243
14,"(3, 'shafter', 21)",-0.003225287643394026,-0.004729983860921827,-0.0002331638254812196,-0.0019080500411882417,0.06105309906034151,6.592057250909473,-0.06388616518379753,0.7421279136175958,0.7379938358625946,-0.004910294692450801,0.406591493764644,0.0006492409451456238,0.03424587560550574,0.034319781553847406
18,"(4, 'donovan', 17)",-0.1921152331526459,0.14538303237232775,0.019997216375827187,-0.004419300941695847,-0.46206852112253793,-5.410362275132854,0.06342116800069153,-0.6192154056853729,-0.3143581042054837,0.06864408443052916,-10.897225367468423,-0.11711177617917579,-0.4613536515768555,-0.34748044411400336
19,"(4, 'donovan', 19)",-0.13057829406434207,0.15667057623311642,0.028477516220940413,-0.006768970517687989,0.4735326832749851,0.6383888853004898,0.01730417412570273,0.267766665254741,0.059457014623370164,-1.0470242227103785,3.7119743579778373,-0.12265274041890306,1.3065614078126062,0.18207217147384291
20,"(4, 'donovan', 21)",0.8493250393989751,1.3621402028039924,0.14475774164654787,0.030041485417560077,-0.7410691803389056,16.04250797272592,-0.25086710698163894,0.8518728006080609,1.1127839305531415,0.7431759227847472,36.74485256776049,-0.35904418208372035,1.2128088081646329,1.3941848325357373
24,"(4, 'elcajon', 11)",-0.04149002330510365,-0.02730696073289174,-0.0022468799524817673,-0.00038367680678033644,0.010290748961532287,-0.734082813616773,0.0064937872910498795,-0.10093867760322217,-0.10049924542405808,-0.10438631220537067,-0.5165041703983952,0.002035689253612305,-0.05797122814914957,-0.059992202918058624
25,"(4, 'elcajon', 12)",-0.01144637220755218,-0.04001601716979186,-0.0007226277257937341,-0.0008520323166459065,-0.05122901588113693,-0.5252776308133953,0.003997132206178922,-0.06145860617145349,-0.05709004157502928,-0.03212471392378222,-0.8374946196353861,0.0032794125426532927,-0.07688321583676583,-0.07809664027694918
26,"(4, 'elcajon', 13)",-0.06361869864711744,-0.04626569325029406,-0.00300985902060924,-0.003053682978614386,0.02093173019941255,-2.774796685910168,0.022547166907399996,-0.31881317693014033,-0.3175923726660006,-0.12689978337910923,-1.4911678726746942,0.004994221202448523,-0.1382019088696511,-0.1297740531309577
23,"(4, 'shafter', 15)",-0.03528451935653498,-0.0490023677949889,-0.0013929707621051501,-0.0033540553253794125,-0.07294608073111401,-0.5414717186619811,0.010232023802730028,-0.06035039956912058,-0.06142718709043837,-0.008548844315745381,-0.5900495047934982,0.0002587632014688923,-0.05132802466987041,-0.05123163586664958
21,"(4, 'shafter', 18)",0.004480172011049888,-0.022651881693436238,0.001216812541785156,-0.000986944674720519,-0.020232902493001997,-0.14427344656261276,-0.001715821854980426,-0.018039604393004005,-0.018567490028630118,-0.015610023092573144,-0.3736940010747958,0.0005205036182542866,-0.0424500977706872,-0.04342693331999925
22,"(4, 'shafter', 20)",-0.05125931860779387,-0.050176090117993954,-0.0027261870621071993,-0.0034721316285562798,-0.021916859841840775,-0.6115531977943505,0.004082464934013319,-0.07629025425724567,-0.07473668452365434,0.018760326517623258,-0.9758198431833272,0.0036734803981166575,-0.10638318861310925,-0.10602760812172196
