,Model,NO2 MAE,O3 MAE,NO2 CvMAE,O3 CvMAE,NO2 MBE,NO2 MSE,NO2 R^2,NO2 crMSE,NO2 rMSE,O3 MBE,O3 MSE,O3 R^2,O3 crMSE,O3 rMSE
10,"(15, {(4, 'shafter'), (3, 'elcajon')})",-3.532758820674583,-6.28872129759304,-0.38476370176327923,-0.060747824242634335,-1.6543112777022795,-84.12007640728821,0.5739068023835027,-6.089704455520229,-6.2567789200977035,-0.9172754020753351,-134.05422308865116,0.4468600474854191,-7.634016483420632,-7.669636887324621
11,"(15, {(4, 'shafter'), (2, 'donovan')})",-4.824444246498123,-8.65133355916823,-0.24186422433224525,-0.39462926814360355,-0.4532068171277347,-112.71470931227941,1.0378613744486502,-6.910321805501005,-6.921984740052246,9.880666759908143,-213.51703602459648,0.7101204506620031,-6.317691116413921,-10.037794991864828
12,"(17, {(3, 'shafter'), (2, 'elcajon')})",-4.887408124216263,-12.891538065157524,-0.7483597337696531,-0.31764186616936707,5.183476624333812,-82.8872514830419,1.2559526870014173,-4.2554602472760505,-5.852588961400411,-12.6237949115066,-492.93867690270145,2.986633435829922,-13.239163057774729,-17.32565742385038
13,"(17, {(2, 'elcajon'), (4, 'donovan')})",-2.5311545699244795,-4.343164027481805,-0.14844382260666208,-0.25927551130406673,-2.2771394084682406,-35.15472244994761,0.4190563086046163,-3.2266033654414716,-3.5578985394126645,3.3453548801480357,-79.79799119345745,0.21563082259762356,-4.813400791060995,-5.1574754376164025
14,"(17, {(3, 'shafter'), (4, 'donovan')})",-6.493478048936269,-7.73848456217697,-0.6207901442407663,-0.1369465969247533,-1.2650408890577607,-263.97387127519517,3.9836902732305464,-12.590583655329592,-12.648909237041867,-4.620330159613008,-227.09908172426717,0.5291838907883827,-10.269251762025718,-10.903994525923574
15,"(18, {(2, 'donovan'), (3, 'elcajon')})",-1.8019701959552954,-2.1154347378742573,-0.18017453321170185,-0.15561804488123476,0.9703282763392564,-17.583946268793383,0.38499394526884245,-1.508445810827702,-1.5313934507798619,-4.483792110758466,-39.50428302920541,0.16526234809717089,-1.8438002115953385,-2.92613890691723
16,"(18, {(4, 'shafter'), (3, 'elcajon')})",-3.452657422508583,-5.597530178816245,-0.38282295537727473,-0.06397360129216367,-2.088864195259653,-89.82652803272434,0.6106953491795569,-6.461393511339383,-6.636804956212236,-0.7807213410268949,-115.6915824734462,0.41220066616275886,-7.466088701519133,-7.505723566518516
17,"(18, {(4, 'shafter'), (2, 'donovan')})",-2.942198986215226,-3.689085118080345,-0.127547756906345,-0.17263014008488706,0.5487433015246667,-59.054183409379434,0.5233056827177678,-4.331269528844629,-4.341249369406353,3.9060371332566035,-67.2827513372099,0.22724648509632572,-4.04645441113538,-4.785767318148264
18,"(19, {(3, 'shafter'), (2, 'elcajon')})",-1.16663639029374,-3.920293948557175,-0.2713289255061719,-0.07501889369813558,2.096779599885062,-9.389833772368387,0.20172505387117645,-0.6949930193457226,-0.993606455342074,-7.456644333356357,-56.11240634491959,0.44273985944571925,-0.5218334199673444,-3.6296882818868843
19,"(19, {(2, 'elcajon'), (4, 'donovan')})",-2.354912905090018,-3.816419555206166,-0.12758190498437183,-0.24421774025734738,-1.158441889554437,-32.02893349327404,0.3685913103513968,-3.187207325411626,-3.319670715061394,4.539152430220208,-76.36085242732261,0.18961128426595475,-3.5267088062381644,-4.678655079973946
20,"(19, {(3, 'shafter'), (4, 'donovan')})",-2.8709263342155213,-5.375290865811295,-0.30446283634327365,-0.07659525812024742,-0.22112830080983262,-43.70918425282596,0.6964181647387294,-3.592725840027538,-3.5986855977732377,-2.506316145355111,-99.49275524731937,0.23093501206780664,-5.699056472412733,-6.0071004775156505
21,"(20, {(2, 'donovan'), (3, 'elcajon')})",-1.3881153187385382,-3.0989307000313397,-0.14478016611801295,-0.21117835511362487,0.9199459775931738,-10.700222763196518,0.2753190660174032,-0.914029370985868,-1.0144575137751835,0.27864500093794126,-60.13268468211118,0.24629892601463244,-3.92750846411482,-3.908083969524217
22,"(20, {(4, 'shafter'), (3, 'elcajon')})",-3.4280121044840643,-6.372301157048862,-0.37718754216561307,-0.0805639105463315,-1.4177061725718707,-86.40191517021145,0.5930485987425475,-6.3871845084647365,-6.489928962971787,-3.0982544490789943,-134.20332969557245,0.47995848086825743,-7.785787767180859,-8.18340260391222
23,"(20, {(4, 'shafter'), (2, 'donovan')})",-3.0200332655646625,-2.7972449854941583,-0.13243463141555079,-0.13231454238341672,-2.165494790856836,-44.64771532901456,0.38620303150460433,-3.168556581061303,-3.5471369587318744,1.5748558567647595,-47.97423535842705,0.1654538646999456,-3.4278585882596557,-3.5611528065194156
24,"(21, {(3, 'shafter'), (2, 'elcajon')})",-5.009038224573123,-7.924455613488556,-0.7464620433044243,-0.18147263467755922,5.894881732658936,-68.16883306288997,1.0315624100769822,-3.0376728742333325,-5.373506765761409,-10.475780155078137,-184.4077322832404,1.1812176348295544,-4.787552796511238,-9.196672985706634
25,"(21, {(2, 'elcajon'), (4, 'donovan')})",-2.0925983090995572,-3.8581955678001347,-0.12037775475532245,-0.23819268262618942,-0.5666065312183752,-24.47524017110512,0.2888228575040286,-2.747860934293347,-2.7999279491910922,2.882420832700408,-69.75307289768146,0.18924470925810455,-4.336170451462598,-4.695210901413881
26,"(21, {(3, 'shafter'), (4, 'donovan')})",-2.35857894350069,-4.845461274553829,-0.24327733543769997,-0.06169485680035705,-1.9981740970879587,-34.81287924262795,0.5442903030827362,-2.9031668330463765,-3.2977021743077386,1.331579024231477,-91.69625573631723,0.20857039078357587,-5.648743842816433,-5.762740206005707
