,Model,NO2 MAE,O3 MAE,NO2 CvMAE,O3 CvMAE,Calibration,NO2 CvMAE Diff,NO2 MAE Diff,O3 CvMAE Diff,O3 MAE Diff,Training Size,Board,Testing Location
13,"(2, 'shafter', 11)",4.6199740624735215,9.060875006886537,0.34081336834602155,0.28764456811888434,Split-NN,0.005167453867847671,0.07004861034161802,0.0341508086411616,1.0757589149181337,2.0,,
1,"(2, 'shafter', 11)",4.5499254521319035,7.985116091968403,0.3356459144781739,0.25349375947772274,NN[2],,,,,2.0,,
5,"(1, 'shafter', 15)",3.4719302243809302,8.171194660552317,0.5133389307251977,0.2510326251302761,Split-NN,-0.2695542034608652,-1.823110093720321,-0.08632690278886512,-2.8099691295676053,2.0,,
6,"(1, 'shafter', 15)",5.295040318101251,10.981163790119922,0.7828931341860629,0.3373595279191412,NN[2],,,,,2.0,,
4,"(1, 'elcajon', 13)",3.1280510866620683,6.095642286908644,0.576181367433068,0.16121698209891006,Split-NN,0.04631287734237721,0.25142959228736084,-0.01340476364323634,-0.5068364575860622,2.0,,
18,"(1, 'elcajon', 13)",2.8766214943747075,6.602478744494706,0.5298684900906908,0.1746217457421464,NN[2],,,,,2.0,,
10,"(2, 'elcajon', 17)",6.536855788183978,10.135917742735767,0.5811718914153519,0.2619008040313019,Split-NN,0.10279679052558527,1.1562290005413676,0.0030998104647481095,0.11996688595504601,1.0,,
41,"(2, 'elcajon', 17)",5.38062678764261,10.015950856780721,0.4783751008897666,0.2588009935665538,NN[2],,,,,1.0,17.0,"(2, 'elcajon')"
3,"(1, 'elcajon', 12)",2.7931612998792024,8.498005507102263,0.514495272819497,0.22475446183206726,Split-NN,-0.07473758380710416,-0.4057454708815569,-0.1480053443106618,-5.596107951673682,2.0,,
17,"(1, 'elcajon', 12)",3.1989067707607592,14.094113458775945,0.5892328566266012,0.3727598061427291,NN[2],,,,,2.0,,
2,"(1, 'elcajon', 11)",2.6908579831661594,6.320477821944437,0.4956511864271742,0.16716341148583636,Split-NN,-0.2350134080839027,-1.2758724736485085,0.004354560484384956,0.16464669344345495,2.0,,
19,"(1, 'elcajon', 11)",3.966730456814668,6.155831128500982,0.7306645945110769,0.1628088510014514,NN[2],,,,,2.0,,
20,"(3, 'elcajon', 18)",4.109525761293604,6.8545547377238885,0.2574673445790576,0.3040586471464797,Split-NN,-0.03961501675046303,-0.6323090492748555,-0.2020414677123087,-4.554727559045275,2.0,,
2,"(3, 'elcajon', 18)",4.741834810568459,11.409282296769163,0.29708236132952065,0.5061001148587884,NN[2],,,,,2.0,,
11,"(2, 'elcajon', 19)",3.2884387189924653,7.7297770708010125,0.2891776697209938,0.20024574552077254,Split-NN,-0.07704248682004311,-0.8761032513711533,0.0027568213795600705,0.10641731554694545,2.0,,
15,"(2, 'elcajon', 19)",4.164541970363619,7.623359755254067,0.3662201565410369,0.19748892414121247,NN[2],,,,,2.0,,
21,"(3, 'elcajon', 20)",3.5383784164628342,6.517290927205527,0.2219973777056609,0.28854095524361345,Split-NN,-0.09343919502509582,-1.4893114249611688,-0.13620727120855147,-3.0765213628596753,1.0,,
18,"(3, 'elcajon', 20)",5.027689841424003,9.593812290065202,0.3154365727307567,0.4247482264521649,NN[2],,,,,1.0,20.0,"(3, 'elcajon')"
