,Model,Test,NO2 MAE,O3 MAE,NO2 CvMAE,O3 CvMAE,NO2 MBE,NO2 MSE,NO2 R^2,NO2 crMSE,NO2 rMSE,O3 MBE,O3 MSE,O3 R^2,O3 crMSE,O3 rMSE
10,15,"(3, 'elcajon')",-0.01703056698313521,-0.007373914445125251,0.0006310563536103819,-0.001580807410386631,0.0024257506697377695,-6.463835634006536,0.057755961472774286,-0.516933364951389,-0.5151386747372158,-0.04300943448967587,-14.238705651458119,0.05016845571972672,-0.7796532414091271,-0.6686830870396161
11,15,"(2, 'donovan')",0.14188826670565025,0.15590375157797354,0.014870245080250921,0.0039265028105007205,-0.18753265357376392,42.53041470911708,-0.33273190280186515,1.979878684825895,1.9733180541170992,0.39929502986337706,72.92994453144786,-0.2639789218512829,2.738496380049435,2.6967912798298617
12,17,"(4, 'donovan')",0.13731193013279785,0.4879543087956364,0.08110413145996342,0.000680400150946503,-0.043398869239195115,46.94155927872977,-0.7291196669278848,2.6795319164553604,2.0544214208985743,-1.7414297525712197,37.27977682550386,-0.6124328631964424,2.8356586327593476,0.8280291773205057
13,17,"(2, 'elcajon')",-0.06740054525795536,-0.09313245470215747,-0.006347431232253842,0.0008252029441593589,-0.05775479245411952,-0.9294851271050248,-0.005005245174790618,-0.07222410614704433,-0.0775499753101423,-0.1595806425470473,-2.752922074660347,0.0072116610653346624,-0.11453501563199886,-0.1272302621762318
14,17,"(3, 'shafter')",0.003436975856155655,0.056379916075070646,0.00025577230089290914,-0.00029852225080589934,0.04478904503964419,6.811086237301829,-0.03693683116381674,0.4540083447009069,0.45308795821364267,0.045757201206744536,1.2734506734601894,0.00047718782832673057,0.07478542227788054,0.07213237089552926
15,18,"(4, 'shafter')",-0.01035488797057127,-0.001331387537850226,0.0005799652182101322,0.00014750489552836643,-0.07361812980062454,0.2936817882282696,-0.01359460271811419,0.016184702210230384,0.023871408380482073,0.009981649658527214,1.6799231494421534,-0.0077191127138542814,0.13362765059287263,0.13338332746548875
16,18,"(3, 'elcajon')",0.003413491435523497,-0.013378302671060993,0.0004354745082141287,-0.00027804144412690857,-0.06336480941738643,-3.2025559147627334,0.03146226119959161,-0.2670018620864596,-0.271744386794178,0.01919426309481631,-1.1075968054885692,0.004289819772536285,-0.08804808302335321,-0.08899158733018275
17,18,"(2, 'donovan')",0.02634625734722018,-0.0583253974446567,0.007856708891528785,-0.001706270246372349,-0.15216702088914702,6.987774569233835,-0.0880328279315048,0.3777466462484522,0.34402907203411814,0.21677624145891028,0.2486443131270164,0.010664668424995138,-0.010004848162253666,0.011912305396101885
18,19,"(4, 'donovan')",0.1671553504568566,0.8905316540727739,0.08117169547010061,0.01327170800389671,-0.16693986162747132,5.215448846943232,-0.04188565595853355,0.3784974901447766,0.41201885225826373,-0.2518090546030507,21.778067953568012,-0.2333050111139383,1.6371720275225874,1.0738372023192362
19,19,"(2, 'elcajon')",-0.06123308518830761,-0.09836291524468166,-0.005640525460283874,-0.0005543078350983832,-0.03377015466892326,-1.3716063748503302,0.007700704248294166,-0.15227462787410673,-0.15143410899952947,0.14852381030002637,-2.968896000017338,0.00673103452517354,-0.1787153324722599,-0.15220612502461606
20,19,"(3, 'shafter')",-0.0004992801526828572,0.0944309116787041,0.002475941395934267,0.00258618238648467,-0.013216637152038135,6.61294293103785,-0.04696132673540676,0.5068072071317395,0.50655199979089,-0.05315426170418858,-0.054542156744986414,0.0018205087298189815,-0.009053400704394754,-0.003710047319051668
21,20,"(4, 'shafter')",-0.034446241218478946,-0.05552524320664354,-0.0001668693267397603,-0.004375262054895079,-0.054962092470277946,-1.023840377406863,0.001347375644592863,-0.0819685457844459,-0.07384342749134998,0.06866482213015113,-1.2839210026185413,0.005046546163124943,-0.09481029293515064,-0.08854752992862736
22,20,"(3, 'elcajon')",0.041618045131875725,-0.006955876145300799,0.0023299339433519584,0.000848629518739985,-0.010522402820019039,6.100608187250401,-0.058047456917246665,0.4796633235718133,0.4648504998804892,0.012734811714400385,3.4334960628605273,-0.009605140177775473,0.20019242827344286,0.19414215468329488
23,20,"(2, 'donovan')",-0.0061282207277777445,0.0753642711957383,0.008381345597826995,0.0006143487599926389,-0.18975932296535425,24.965819571511005,-0.2174194009075141,1.1976105856991595,1.186963847770441,0.3376003401897616,14.365831691435332,-0.03488514937223863,0.61228507458552,0.648064820455847
24,21,"(4, 'donovan')",0.7607204383242063,1.0431478708443187,0.17135968259092338,0.018076712296256903,-0.7482137756272778,47.06700364463481,-0.7390240844562816,1.9863452570270326,1.8291394474916114,0.1653118954170445,38.500708803348346,-0.4825283565200713,1.5353835323469003,1.0700013231121268
25,21,"(2, 'elcajon')",-0.12190677525262572,-0.17241769600515777,-0.006042504177075858,-0.0021380992736820537,-0.1309204186360322,2.1755000933947954,-0.058038271176068634,0.2216630944957867,0.18500852269403278,0.08596407653740612,-2.567901908756724,0.00571923548116493,-0.13110021111418746,-0.12825852333144816
26,21,"(3, 'shafter')",-0.005066829946143159,0.056026384142088936,-0.0003655995525565503,0.00010155215185381206,0.05122883387800997,5.675253883861892,-0.030187179435479217,0.4139044084842727,0.4104295733669545,0.020870091427644233,1.4666818319660422,-0.0009905430581447217,0.09714651227769178,0.09621478203999079
