,Model,Testing Location,NO2 MAE,O3 MAE,NO2 CvMAE,O3 CvMAE,NO2 MBE,NO2 MSE,NO2 R^2,NO2 crMSE,NO2 rMSE,O3 MBE,O3 MSE,O3 R^2,O3 crMSE,O3 rMSE
10,"(2, 'elcajon', 21)","(3, 'shafter')",0.890733681462141,1.454627377844088,0.07832905289052891,0.037683226962861326,-0.02545729205520315,2.1734586967549423,0.9678676600324685,1.4740456651800713,1.474265477027439,0.023922417008579777,5.329520232748974,0.9874631174009026,2.3084514183134637,2.308575368652489
11,"(2, 'elcajon', 21)","(4, 'donovan')",0.890733681462141,1.454627377844088,0.07832905289052891,0.037683226962861326,-0.02545729205520315,2.1734586967549423,0.9678676600324685,1.4740456651800713,1.474265477027439,0.023922417008579777,5.329520232748974,0.9874631174009026,2.3084514183134637,2.308575368652489
12,"(2, 'shafter', 11)","(3, 'donovan')",0.8717573371004769,1.3229802224969094,0.06430913906007991,0.041999042525222,-0.06216609570898805,2.4072256359738655,0.9717894573728435,1.5502777210932777,1.5515236498274416,0.061908846900935594,4.562004355437046,0.9916258927545902,2.1349875058445758,2.135884911561727
13,"(2, 'shafter', 11)","(4, 'elcajon')",0.8717573371004769,1.3229802224969094,0.06430913906007991,0.041999042525222,-0.06216609570898805,2.4072256359738655,0.9717894573728435,1.5502777210932777,1.5515236498274416,0.061908846900935594,4.562004355437046,0.9916258927545902,2.1349875058445758,2.135884911561727
14,"(2, 'shafter', 12)","(3, 'donovan')",0.8960946229286437,1.348624653364897,0.06675825076999627,0.042807713343076634,0.0017724721001015765,3.3532848088197493,0.9607261666442308,1.8311967854827629,1.8311976432978907,0.029100676361176737,5.1979665801217445,0.9901236632967012,2.2797192219124414,2.2799049497998256
15,"(2, 'shafter', 12)","(4, 'elcajon')",0.8960946229286437,1.348624653364897,0.06675825076999627,0.042807713343076634,0.0017724721001015765,3.3532848088197493,0.9607261666442308,1.8311967854827629,1.8311976432978907,0.029100676361176737,5.1979665801217445,0.9901236632967012,2.2797192219124414,2.2799049497998256
16,"(2, 'shafter', 13)","(3, 'donovan')",0.9007427114471602,1.302071848074556,0.06673385139492317,0.041088291565585834,-0.030012132934763222,3.1022292805415854,0.9643792410625676,1.7610589292860959,1.761314645525207,0.02632857394056612,4.2735728943555475,0.9920669137439057,2.0670945069226523,2.067262173589878
17,"(2, 'shafter', 13)","(4, 'elcajon')",0.9007427114471602,1.302071848074556,0.06673385139492317,0.041088291565585834,-0.030012132934763222,3.1022292805415854,0.9643792410625676,1.7610589292860959,1.761314645525207,0.02632857394056612,4.2735728943555475,0.9920669137439057,2.0670945069226523,2.067262173589878
18,"(3, 'donovan', 11)","(2, 'shafter')",1.3729176035730788,1.4546450023101802,0.1141168774642839,0.048841079208304786,0.003740027722162492,10.77204099368551,0.9153699107833219,3.2820766301045055,3.282078761042384,0.02445833975050116,5.189589901124288,0.9750632208274221,2.277935839908784,2.2780671414873375
19,"(3, 'donovan', 11)","(4, 'elcajon')",1.3729176035730788,1.4546450023101802,0.1141168774642839,0.048841079208304786,0.003740027722162492,10.77204099368551,0.9153699107833219,3.2820766301045055,3.282078761042384,0.02445833975050116,5.189589901124288,0.9750632208274221,2.277935839908784,2.2780671414873375
20,"(3, 'donovan', 12)","(2, 'shafter')",1.3877797628215,1.5543171107346374,0.11547417455323676,0.05211328704910965,0.009003850300323605,14.542092667796089,0.884215681447408,3.813398956111969,3.8134095856327956,0.03690666872016077,5.84860964269213,0.9719173935842106,2.4181082565708487,2.4183898864104045
21,"(3, 'donovan', 12)","(4, 'elcajon')",1.3877797628215,1.5543171107346374,0.11547417455323676,0.05211328704910965,0.009003850300323605,14.542092667796089,0.884215681447408,3.813398956111969,3.8134095856327956,0.03690666872016077,5.84860964269213,0.9719173935842106,2.4181082565708487,2.4183898864104045
22,"(3, 'donovan', 13)","(2, 'shafter')",1.4625597065847833,1.5801415899010578,0.1227894103662117,0.05310913047092922,0.03157778915046078,20.890682527806213,0.8444104995029362,4.570523533583279,4.570632617899432,-0.009576253838279885,6.7045276008188335,0.9680081903181592,2.5892925474309116,2.589310255805363
23,"(3, 'donovan', 13)","(4, 'elcajon')",1.4625597065847833,1.5801415899010578,0.1227894103662117,0.05310913047092922,0.03157778915046078,20.890682527806213,0.8444104995029362,4.570523533583279,4.570632617899432,-0.009576253838279885,6.7045276008188335,0.9680081903181592,2.5892925474309116,2.589310255805363
24,"(3, 'elcajon', 15)","(2, 'donovan')",0.9738043359446166,1.1963678265622153,0.06100830342009599,0.0532397989379383,-0.025375113864091508,2.266612938604482,0.9780303243014162,1.5053136026093918,1.505527461923057,0.03131116779012609,3.662560508289306,0.9880898002562819,1.9135255731400416,1.9137817295316897
25,"(3, 'elcajon', 15)","(4, 'shafter')",0.9738043359446166,1.1963678265622153,0.06100830342009599,0.0532397989379383,-0.025375113864091508,2.266612938604482,0.9780303243014162,1.5053136026093918,1.505527461923057,0.03131116779012609,3.662560508289306,0.9880898002562819,1.9135255731400416,1.9137817295316897
26,"(3, 'elcajon', 18)","(2, 'donovan')",1.018971985815603,1.2463560283687944,0.06383997245117862,0.0552866440416688,-0.019618794326240797,2.6259413035460994,0.9745238684163422,1.6203568762637706,1.6204756411455556,-0.009076950354609538,3.944307068794326,0.98722521212396,1.9860072199683934,1.9860279627422988
27,"(3, 'elcajon', 18)","(4, 'shafter')",1.018971985815603,1.2463560283687944,0.06383997245117862,0.0552866440416688,-0.019618794326240797,2.6259413035460994,0.9745238684163422,1.6203568762637706,1.6204756411455556,-0.009076950354609538,3.944307068794326,0.98722521212396,1.9860072199683934,1.9860279627422988
28,"(3, 'elcajon', 20)","(2, 'donovan')",0.9708076241134751,1.1613207446808513,0.06090833750486678,0.05141531976356258,-0.03595443262411316,2.4396139131205676,0.9763030427959288,1.5615124693370994,1.561926346893658,-0.0013824468085102271,3.3740263109929085,0.9890707070652391,1.8368517631626484,1.8368522833894152
29,"(3, 'elcajon', 20)","(4, 'shafter')",0.9708076241134751,1.1613207446808513,0.06090833750486678,0.05141531976356258,-0.03595443262411316,2.4396139131205676,0.9763030427959288,1.5615124693370994,1.561926346893658,-0.0013824468085102271,3.3740263109929085,0.9890707070652391,1.8368517631626484,1.8368522833894152
30,"(3, 'shafter', 17)","(2, 'elcajon')",1.0660579949498397,1.3529166041083738,0.0778817635110678,0.05987978606214251,-0.05507225824063316,3.4201040797625057,0.9570031866876322,1.8485321544768387,1.849352340621577,0.022123565140244373,5.0248042285648,0.986798209707652,2.24149833290821,2.2416075099278197
31,"(3, 'shafter', 17)","(4, 'donovan')",1.0660579949498397,1.3529166041083738,0.0778817635110678,0.05987978606214251,-0.05507225824063316,3.4201040797625057,0.9570031866876322,1.8485321544768387,1.849352340621577,0.022123565140244373,5.0248042285648,0.986798209707652,2.24149833290821,2.2416075099278197
32,"(3, 'shafter', 19)","(2, 'elcajon')",1.0608667325227963,1.196059954407295,0.07566014244325626,0.05264344869519732,-0.038035486322188436,4.064034151115502,0.950026096821647,2.0155861313513093,2.0159449772043634,0.02922992401215807,4.582206143413374,0.9887479656861267,2.1404092494090046,2.1406088254077096
33,"(3, 'shafter', 19)","(4, 'donovan')",1.0608667325227963,1.196059954407295,0.07566014244325626,0.05264344869519732,-0.038035486322188436,4.064034151115502,0.950026096821647,2.0155861313513093,2.0159449772043634,0.02922992401215807,4.582206143413374,0.9887479656861267,2.1404092494090046,2.1406088254077096
34,"(3, 'shafter', 21)","(2, 'elcajon')",1.062938388043404,1.2743277008121203,0.077653858004533,0.056401458793523145,-0.06994653654541716,3.6155731031652225,0.9545457921430249,1.9001790929253284,1.9014660404974952,0.01524625673923418,4.5532850172306,0.9880370435932511,2.1337883139819755,2.133842781750942
35,"(3, 'shafter', 21)","(4, 'donovan')",1.062938388043404,1.2743277008121203,0.077653858004533,0.056401458793523145,-0.06994653654541716,3.6155731031652225,0.9545457921430249,1.9001790929253284,1.9014660404974952,0.01524625673923418,4.5532850172306,0.9880370435932511,2.1337883139819755,2.133842781750942
36,"(4, 'donovan', 17)","(2, 'elcajon')",3.516327485380117,5.705368421052631,0.4382594752186589,0.15730699774266363,0.39244444444444465,25.711828771929824,0.620248898577751,5.055473877882717,5.070683264800694,-0.37502923976608066,57.018766573099406,0.6673376462228444,7.541758391941489,7.55107717965453
37,"(4, 'donovan', 17)","(3, 'shafter')",3.516327485380117,5.705368421052631,0.4382594752186589,0.15730699774266363,0.39244444444444465,25.711828771929824,0.620248898577751,5.055473877882717,5.070683264800694,-0.37502923976608066,57.018766573099406,0.6673376462228444,7.541758391941489,7.55107717965453
38,"(4, 'donovan', 19)","(2, 'elcajon')",3.106736842105263,4.235602339181287,0.3759745222929936,0.11896977660972405,-0.22916959064327466,20.196847298245615,0.6826600402746881,4.4882433754164905,4.494090263695826,-0.02839766081871263,31.453880327485386,0.8211002541366569,5.6083040128318125,5.608375908182812
39,"(4, 'donovan', 19)","(3, 'shafter')",3.106736842105263,4.235602339181287,0.3759745222929936,0.11896977660972405,-0.22916959064327466,20.196847298245615,0.6826600402746881,4.4882433754164905,4.494090263695826,-0.02839766081871263,31.453880327485386,0.8211002541366569,5.6083040128318125,5.608375908182812
40,"(4, 'donovan', 21)","(2, 'elcajon')",2.965520467836257,4.732818713450293,0.36960932944606406,0.1304920993227991,0.12996491228070203,19.94580435087719,0.7054102515155404,4.4641811648333745,4.466072586834789,-0.5549941520467828,42.66198591812865,0.7510988485845618,6.507992579077094,6.531614342421684
41,"(4, 'donovan', 21)","(3, 'shafter')",2.965520467836257,4.732818713450293,0.36960932944606406,0.1304920993227991,0.12996491228070203,19.94580435087719,0.7054102515155404,4.4641811648333745,4.466072586834789,-0.5549941520467828,42.66198591812865,0.7510988485845618,6.507992579077094,6.531614342421684
42,"(4, 'elcajon', 11)","(2, 'shafter')",1.034423640994116,0.9666307192412401,0.05352258093831648,0.05406359715905184,-0.03026240449635511,4.07399190550628,0.9599356686720333,2.0181863373782853,2.018413214757147,0.0303124615789939,2.8053471551769564,0.9905800168806332,1.674642740959987,1.6749170591933669
43,"(4, 'elcajon', 11)","(3, 'donovan')",1.034423640994116,0.9666307192412401,0.05352258093831648,0.05406359715905184,-0.03026240449635511,4.07399190550628,0.9599356686720333,2.0181863373782853,2.018413214757147,0.0303124615789939,2.8053471551769564,0.9905800168806332,1.674642740959987,1.6749170591933669
44,"(4, 'elcajon', 12)","(2, 'shafter')",1.1425472907701766,1.116444366382717,0.059117055549244575,0.06244266530447851,-0.022252568718713946,4.288832281373497,0.9578228917689335,2.070830052070646,2.0709496086031396,0.02938192675858466,3.762530064108194,0.9873659238128148,1.939501679939501,1.9397242237256804
45,"(4, 'elcajon', 12)","(3, 'donovan')",1.1425472907701766,1.116444366382717,0.059117055549244575,0.06244266530447851,-0.022252568718713946,4.288832281373497,0.9578228917689335,2.070830052070646,2.0709496086031396,0.02938192675858466,3.762530064108194,0.9873659238128148,1.939501679939501,1.9397242237256804
46,"(4, 'elcajon', 13)","(2, 'shafter')",1.0513387212643677,1.0391928879310346,0.05424831222748903,0.058710032874710834,-0.02070869252873526,4.861044107758621,0.9531730678527015,2.2046803073943333,2.2047775642360437,0.03063002873563245,3.5417593239942535,0.9879373664208515,1.8817069711657837,1.8819562492242623
47,"(4, 'elcajon', 13)","(3, 'donovan')",1.0513387212643677,1.0391928879310346,0.05424831222748903,0.058710032874710834,-0.02070869252873526,4.861044107758621,0.9531730678527015,2.2046803073943333,2.2047775642360437,0.03063002873563245,3.5417593239942535,0.9879373664208515,1.8817069711657837,1.8819562492242623
48,"(4, 'shafter', 15)","(2, 'donovan')",1.2173990911520984,1.3209379951884523,0.09752080803927993,0.06718783577744827,-0.02298869820903497,5.2729247226859135,0.9250877282876581,2.2961699071367883,2.296284982898663,0.007792675755145581,5.163088599300722,0.9816465654699235,2.272229714070586,2.2722430766317063
49,"(4, 'shafter', 15)","(3, 'elcajon')",1.2173990911520984,1.3209379951884523,0.09752080803927993,0.06718783577744827,-0.02298869820903497,5.2729247226859135,0.9250877282876581,2.2961699071367883,2.296284982898663,0.007792675755145581,5.163088599300722,0.9816465654699235,2.272229714070586,2.2722430766317063
50,"(4, 'shafter', 18)","(2, 'donovan')",1.1037174950505364,1.2548167343961656,0.08907935239798012,0.06257172614910987,-0.03905799729081991,4.6505025116098775,0.9346330290471946,2.156148646187806,2.1565023792265747,0.011242221527560685,4.3325598787120985,0.984664672585913,2.0814498531473737,2.0814802133847197
51,"(4, 'shafter', 18)","(3, 'elcajon')",1.1037174950505364,1.2548167343961656,0.08907935239798012,0.06257172614910987,-0.03905799729081991,4.6505025116098775,0.9346330290471946,2.156148646187806,2.1565023792265747,0.011242221527560685,4.3325598787120985,0.984664672585913,2.0814498531473737,2.0814802133847197
52,"(4, 'shafter', 20)","(2, 'donovan')",1.0712011463109627,1.1858878595248021,0.08630225804420374,0.05944961495442719,-0.0513192163401415,4.51655492396832,0.9366037276103909,2.124599082651255,2.125218794375845,0.015051573572321677,4.169829855658607,0.9850659476565303,2.0419606523612557,2.0420161252200257
53,"(4, 'shafter', 20)","(3, 'elcajon')",1.0712011463109627,1.1858878595248021,0.08630225804420374,0.05944961495442719,-0.0513192163401415,4.51655492396832,0.9366037276103909,2.124599082651255,2.125218794375845,0.015051573572321677,4.169829855658607,0.9850659476565303,2.0419606523612557,2.0420161252200257
