,Model,Testing Location,NO2 MAE,O3 MAE,NO2 CvMAE,O3 CvMAE
40,"(2, 'donovan', 18)","(1, 'shafter')",6.412160335332538,7.493284236522016,0.6084478529470945,0.1768076875842083
41,"(2, 'donovan', 18)","(3, 'elcajon')",6.412160335332538,7.493284236522016,0.6084478529470945,0.1768076875842083
8,"(2, 'donovan', 20)","(3, 'elcajon')",6.801372112961541,7.9629326014735025,0.6453800346230861,0.18788926927305644
24,"(2, 'elcajon', 17)","(3, 'shafter')",3.9147949863825295,9.641907703324833,0.3480524705550132,0.249136135867535
2,"(2, 'elcajon', 19)","(1, 'donovan')",4.529525642458097,8.271632807976532,0.3983159736754459,0.21428292991322956
3,"(2, 'elcajon', 19)","(3, 'shafter')",4.529525642458097,8.271632807976532,0.3983159736754459,0.21428292991322956
6,"(2, 'elcajon', 21)","(1, 'donovan')",4.317820542802673,7.600278288183061,0.3796991184995151,0.19689098120715223
7,"(2, 'elcajon', 21)","(3, 'shafter')",4.317820542802673,7.600278288183061,0.3796991184995151,0.19689098120715223
36,"(2, 'shafter', 11)","(1, 'elcajon')",4.417405582193501,7.888264321724081,0.32586998443273496,0.2504191242352871
37,"(2, 'shafter', 11)","(3, 'donovan')",4.417405582193501,7.888264321724081,0.32586998443273496,0.2504191242352871
38,"(2, 'shafter', 12)","(1, 'elcajon')",4.62051792862418,8.150920059681502,0.3442244676775832,0.25873020113012724
39,"(2, 'shafter', 12)","(3, 'donovan')",4.62051792862418,8.150920059681502,0.3442244676775832,0.25873020113012724
20,"(2, 'shafter', 13)","(1, 'elcajon')",4.576184937907679,8.89746003400755,0.33903848648564067,0.28077104173235634
21,"(2, 'shafter', 13)","(3, 'donovan')",4.576184937907679,8.89746003400755,0.33903848648564067,0.28077104173235634
42,"(3, 'donovan', 11)","(1, 'elcajon')",5.211038324300884,5.72683601803291,0.4331413774346567,0.19228392571762018
43,"(3, 'donovan', 11)","(2, 'shafter')",5.211038324300884,5.72683601803291,0.4331413774346567,0.19228392571762018
27,"(3, 'donovan', 12)","(1, 'elcajon')",4.086899203599533,6.311639787187654,0.3400621083120937,0.21161778567479494
28,"(3, 'donovan', 12)","(2, 'shafter')",4.086899203599533,6.311639787187654,0.3400621083120937,0.21161778567479494
22,"(3, 'donovan', 13)","(1, 'elcajon')",6.510652294175942,8.60714876778245,0.5466027490720733,0.2892902131571626
23,"(3, 'donovan', 13)","(2, 'shafter')",6.510652294175942,8.60714876778245,0.5466027490720733,0.2892902131571626
44,"(3, 'elcajon', 15)","(1, 'shafter')",4.062835324782256,6.191060389030874,0.25453729274289694,0.2755095907851187
45,"(3, 'elcajon', 15)","(2, 'donovan')",4.062835324782256,6.191060389030874,0.25453729274289694,0.2755095907851187
31,"(3, 'elcajon', 18)","(1, 'shafter')",3.639687675519158,4.2090373389163265,0.22803135333505198,0.1867071236613807
32,"(3, 'elcajon', 18)","(2, 'donovan')",3.639687675519158,4.2090373389163265,0.22803135333505198,0.1867071236613807
19,"(3, 'elcajon', 20)","(2, 'donovan')",4.18285204129226,6.214832169948906,0.2624315647465192,0.2751501553368121
33,"(3, 'shafter', 17)","(2, 'elcajon')",5.402676957631464,6.3197205862406,0.3946971094764379,0.27973831607634153
13,"(3, 'shafter', 19)","(1, 'donovan')",6.1011647058236,7.513161363404343,0.44572571943741635,0.3325651948575794
14,"(3, 'shafter', 19)","(2, 'elcajon')",6.1011647058236,7.513161363404343,0.44572571943741635,0.3325651948575794
34,"(3, 'shafter', 21)","(1, 'donovan')",4.821713434316708,5.138319995272455,0.3522543306166578,0.22744438829596514
35,"(3, 'shafter', 21)","(2, 'elcajon')",4.821713434316708,5.138319995272455,0.3522543306166578,0.22744438829596514
