,Model,Testing Location,NO2 MAE,O3 MAE,NO2 CvMAE,O3 CvMAE,NO2 MBE,NO2 MSE,NO2 R^2,NO2 crMSE,NO2 rMSE,O3 MBE,O3 MSE,O3 R^2,O3 crMSE,O3 rMSE
15,"(2, 'shafter', 12)","(4, 'elcajon')",4.650262225966859,7.00426633048395,0.3464403913202114,0.2223277058637556,-0.027206511035637253,40.32484499120762,0.5277134712457283,6.350126360708486,6.350184642292508,0.03995478003706611,85.29837302059505,0.83792980597131,9.235625405793991,9.235711830746727
16,"(2, 'shafter', 13)","(3, 'donovan')",4.668502450455032,7.434804122958848,0.345878067961227,0.23461332029326004,-0.08320015527612422,39.018628923337744,0.5519759987873302,6.245935210799065,6.2464893278815214,0.22558069424972635,92.93009225744599,0.8274927195839267,9.637385828523595,9.640025531991396
17,"(2, 'shafter', 13)","(4, 'elcajon')",4.668502450455032,7.434804122958848,0.345878067961227,0.23461332029326004,-0.08320015527612422,39.018628923337744,0.5519759987873302,6.245935210799065,6.2464893278815214,0.22558069424972635,92.93009225744599,0.8274927195839267,9.637385828523595,9.640025531991396
18,"(3, 'donovan', 11)","(2, 'shafter')",5.2226244329917915,5.672601667183686,0.4341044145042719,0.19046295618798845,0.032120914582484277,70.91357761014153,0.44287044550442234,8.420958725524521,8.42101998632835,0.020570526101852754,57.352995921472235,0.7244100167009986,7.573148141620357,7.573176078863625
19,"(3, 'donovan', 11)","(4, 'elcajon')",5.2226244329917915,5.672601667183686,0.4341044145042719,0.19046295618798845,0.032120914582484277,70.91357761014153,0.44287044550442234,8.420958725524521,8.42101998632835,0.020570526101852754,57.352995921472235,0.7244100167009986,7.573148141620357,7.573176078863625
20,"(3, 'donovan', 12)","(2, 'shafter')",4.031517374847071,6.451422508145662,0.3354539052443121,0.21630388723133653,0.046398072159207264,62.05350252843997,0.5059292587257422,7.877267911359866,7.877404555336737,-0.002137286901958785,72.59246879504215,0.6514409655517239,8.520121139223717,8.520121407294743
21,"(3, 'donovan', 12)","(4, 'elcajon')",4.031517374847071,6.451422508145662,0.3354539052443121,0.21630388723133653,0.046398072159207264,62.05350252843997,0.5059292587257422,7.877267911359866,7.877404555336737,-0.002137286901958785,72.59246879504215,0.6514409655517239,8.520121139223717,8.520121407294743
22,"(3, 'donovan', 13)","(2, 'shafter')",6.491597595155036,8.527795939272112,0.5450030090772213,0.2866223065469861,0.16152157265529898,100.22753078327621,0.25352599514796026,10.010067011006575,10.01137007523327,-0.10664114150212856,116.16784719937313,0.44568508327154743,10.777591329527757,10.778118908203469
23,"(3, 'donovan', 13)","(4, 'elcajon')",6.491597595155036,8.527795939272112,0.5450030090772213,0.2866223065469861,0.16152157265529898,100.22753078327621,0.25352599514796026,10.010067011006575,10.01137007523327,-0.10664114150212856,116.16784719937313,0.44568508327154743,10.777591329527757,10.778118908203469
24,"(3, 'elcajon', 15)","(2, 'donovan')",3.9229953591647972,5.81429364052695,0.24577349099128082,0.2587430199266482,-0.005158803969419134,38.37668947296451,0.628024967233541,6.1948900603405574,6.194892208341038,0.0700777259428201,64.66559879320157,0.7897153654032324,8.041186971183294,8.041492323766875
25,"(3, 'elcajon', 15)","(4, 'shafter')",3.9229953591647972,5.81429364052695,0.24577349099128082,0.2587430199266482,-0.005158803969419134,38.37668947296451,0.628024967233541,6.1948900603405574,6.194892208341038,0.0700777259428201,64.66559879320157,0.7897153654032324,8.041186971183294,8.041492323766875
26,"(3, 'elcajon', 18)","(2, 'donovan')",3.9394819905167004,4.07183217675113,0.2468138724591121,0.18062089084455504,0.071849836791361,33.24423492487978,0.6774739396495416,5.765333687292772,5.7657813802536575,-0.015905554759264622,31.43263910542251,0.8981962382866315,5.606459321064441,5.606481883090545
27,"(3, 'elcajon', 18)","(4, 'shafter')",3.9394819905167004,4.07183217675113,0.2468138724591121,0.18062089084455504,0.071849836791361,33.24423492487978,0.6774739396495416,5.765333687292772,5.7657813802536575,-0.015905554759264622,31.43263910542251,0.8981962382866315,5.606459321064441,5.606481883090545
28,"(3, 'elcajon', 20)","(2, 'donovan')",4.047374979568995,5.894669171605588,0.25393175243082633,0.2609755330271017,-0.023111243707188835,29.819308049063455,0.7103529936055301,5.460656912815314,5.460705819677842,0.04064722056201211,57.18010524616265,0.814779713412531,7.56164354156045,7.561752789278597
29,"(3, 'elcajon', 20)","(4, 'shafter')",4.047374979568995,5.894669171605588,0.25393175243082633,0.2609755330271017,-0.023111243707188835,29.819308049063455,0.7103529936055301,5.460656912815314,5.460705819677842,0.04064722056201211,57.18010524616265,0.814779713412531,7.56164354156045,7.561752789278597
30,"(3, 'shafter', 17)","(2, 'elcajon')",5.386476298895541,6.06236573054529,0.3935135567256762,0.26831895023918084,-0.05423687222496846,48.73114406673651,0.3873625319376046,6.98055889083587,6.980769589861602,-0.04728122552280431,66.3635380467818,0.8256414633287887,8.146244688965261,8.14638189914896
31,"(3, 'shafter', 17)","(4, 'donovan')",5.386476298895541,6.06236573054529,0.3935135567256762,0.26831895023918084,-0.05423687222496846,48.73114406673651,0.3873625319376046,6.98055889083587,6.980769589861602,-0.04728122552280431,66.3635380467818,0.8256414633287887,8.146244688965261,8.14638189914896
32,"(3, 'shafter', 19)","(2, 'elcajon')",4.5378474993048075,4.833854718967758,0.32363554974215225,0.21275754778038622,0.01496244260497141,38.0019477481158,0.5327043064261893,6.164553825981801,6.164571984178285,0.05610540588893968,48.380465020810355,0.8811972583734985,6.95538044999987,6.955606732759577
33,"(3, 'shafter', 19)","(4, 'donovan')",4.5378474993048075,4.833854718967758,0.32363554974215225,0.21275754778038622,0.01496244260497141,38.0019477481158,0.5327043064261893,6.164553825981801,6.164571984178285,0.05610540588893968,48.380465020810355,0.8811972583734985,6.95538044999987,6.955606732759577
34,"(3, 'shafter', 21)","(2, 'elcajon')",4.811791676497081,5.302453269060866,0.3515294882536883,0.23468539479203485,-0.05680019116962032,39.16918981334129,0.5075733653936394,6.25827161056664,6.258529365061834,-0.027064701586019,51.25149249279892,0.8653457079554646,7.158963611775578,7.1590147710979695
35,"(3, 'shafter', 21)","(4, 'donovan')",4.811791676497081,5.302453269060866,0.3515294882536883,0.23468539479203485,-0.05680019116962032,39.16918981334129,0.5075733653936394,6.25827161056664,6.258529365061834,-0.027064701586019,51.25149249279892,0.8653457079554646,7.158963611775578,7.1590147710979695
36,"(4, 'donovan', 17)","(2, 'elcajon')",5.750064571529992,8.742183641640903,0.7166625668597876,0.24103731098364953,0.4373847482991561,65.70002715850116,0.029642819333388526,8.093745841108207,8.105555326965646,-0.25588922746458165,121.31816923653074,0.29219816282031064,11.01147991596944,11.014452743397229
37,"(4, 'donovan', 17)","(3, 'shafter')",5.750064571529992,8.742183641640903,0.7166625668597876,0.24103731098364953,0.4373847482991561,65.70002715850116,0.029642819333388526,8.093745841108207,8.105555326965646,-0.25588922746458165,121.31816923653074,0.29219816282031064,11.01147991596944,11.014452743397229
38,"(4, 'donovan', 19)","(2, 'elcajon')",3.505072284840245,4.772710813907993,0.42418072236920157,0.13405610203322382,-0.3049031498091611,24.114294750478365,0.6211077297402834,4.901155865682586,4.910630789468739,-0.2013011857491343,38.87830866911075,0.7788724485473818,6.231996991472854,6.2352472821140585
39,"(4, 'donovan', 19)","(3, 'shafter')",3.505072284840245,4.772710813907993,0.42418072236920157,0.13405610203322382,-0.3049031498091611,24.114294750478365,0.6211077297402834,4.901155865682586,4.910630789468739,-0.2013011857491343,38.87830866911075,0.7788724485473818,6.231996991472854,6.2352472821140585
40,"(4, 'donovan', 21)","(2, 'elcajon')",5.514227402715248,6.702347598425861,0.6872688672480374,0.18479545942128706,0.7742894305019403,54.84868644188502,0.18991180002689145,7.365403065664363,7.405989902901909,-1.050979185418523,84.08636616072121,0.509418211428126,9.109435158808605,9.169861839783694
41,"(4, 'donovan', 21)","(3, 'shafter')",5.514227402715248,6.702347598425861,0.6872688672480374,0.18479545942128706,0.7742894305019403,54.84868644188502,0.18991180002689145,7.365403065664363,7.405989902901909,-1.050979185418523,84.08636616072121,0.509418211428126,9.109435158808605,9.169861839783694
42,"(4, 'elcajon', 11)","(2, 'shafter')",3.5958759933899254,4.802481687043859,0.18605584431094435,0.2686025077869113,-0.03839897679373211,23.29537601527473,0.7709092986110017,4.826375610523475,4.826528360558418,0.09524953697354377,35.64144469743164,0.8803207628759693,5.969285738104512,5.97004561937609
43,"(4, 'elcajon', 11)","(3, 'donovan')",3.5958759933899254,4.802481687043859,0.18605584431094435,0.2686025077869113,-0.03839897679373211,23.29537601527473,0.7709092986110017,4.826375610523475,4.826528360558418,0.09524953697354377,35.64144469743164,0.8803207628759693,5.969285738104512,5.97004561937609
44,"(4, 'elcajon', 12)","(2, 'shafter')",4.388495863550395,5.485168872252166,0.22706714710098075,0.3067851604091251,0.06146467603303573,34.12941703222724,0.6643654912123402,5.841715426638616,5.842038773598412,0.052733683168327654,51.83668136822539,0.825939309310946,7.199576413018004,7.199769535771641
45,"(4, 'elcajon', 12)","(3, 'donovan')",4.388495863550395,5.485168872252166,0.22706714710098075,0.3067851604091251,0.06146467603303573,34.12941703222724,0.6643654912123402,5.841715426638616,5.842038773598412,0.052733683168327654,51.83668136822539,0.825939309310946,7.199576413018004,7.199769535771641
46,"(4, 'elcajon', 13)","(2, 'shafter')",4.843020630364935,6.447228326551459,0.24989633689535076,0.36424131785217057,-0.025254894660200065,41.448194182513696,0.6007253311043192,6.437977661720286,6.438027196472045,0.07171256796272356,68.00676249773042,0.7683804623999263,8.246309465774758,8.24662127769491
47,"(4, 'elcajon', 13)","(3, 'donovan')",4.843020630364935,6.447228326551459,0.24989633689535076,0.36424131785217057,-0.025254894660200065,41.448194182513696,0.6007253311043192,6.437977661720286,6.438027196472045,0.07171256796272356,68.00676249773042,0.7683804623999263,8.246309465774758,8.24662127769491
48,"(4, 'shafter', 15)","(2, 'donovan')",4.610037565521588,6.1212750123269615,0.3692910498689797,0.3113508898789354,0.07397092420242098,36.271568283149854,0.48469099758435197,6.022133889704122,6.022588171471619,-0.03422371811074173,63.894826021477634,0.7728705437372023,7.993350659053877,7.993423923543505
49,"(4, 'shafter', 15)","(3, 'elcajon')",4.610037565521588,6.1212750123269615,0.3692910498689797,0.3113508898789354,0.07397092420242098,36.271568283149854,0.48469099758435197,6.022133889704122,6.022588171471619,-0.03422371811074173,63.894826021477634,0.7728705437372023,7.993350659053877,7.993423923543505
50,"(4, 'shafter', 18)","(2, 'donovan')",4.193833291325033,4.03510978286258,0.3384778762061917,0.20121168087256194,0.08918983031341751,30.32795118153358,0.5737135290235253,5.506359628257345,5.507081911641916,-0.024126836916742497,31.359095066444276,0.8890028057970298,5.5998672271925205,5.599919201778207
51,"(4, 'shafter', 18)","(3, 'elcajon')",4.193833291325033,4.03510978286258,0.3384778762061917,0.20121168087256194,0.08918983031341751,30.32795118153358,0.5737135290235253,5.506359628257345,5.507081911641916,-0.024126836916742497,31.359095066444276,0.8890028057970298,5.5998672271925205,5.599919201778207
52,"(4, 'shafter', 20)","(2, 'donovan')",4.730445557490466,4.867288840067659,0.38111248720423574,0.2440015260211466,0.05181873980387417,39.38606836975432,0.4471605104425769,6.2756181518603915,6.275832085847607,-0.0539882857868414,45.61485151702541,0.8366325236818901,6.753660991049449,6.753876776861228
53,"(4, 'shafter', 20)","(3, 'elcajon')",4.730445557490466,4.867288840067659,0.38111248720423574,0.2440015260211466,0.05181873980387417,39.38606836975432,0.4471605104425769,6.2756181518603915,6.275832085847607,-0.0539882857868414,45.61485151702541,0.8366325236818901,6.753660991049449,6.753876776861228
