,Model,NO2 MAE,O3 MAE,NO2 CvMAE,O3 CvMAE,NO2 MBE,NO2 MSE,NO2 R^2,NO2 crMSE,NO2 rMSE,O3 MBE,O3 MSE,O3 R^2,O3 crMSE,O3 rMSE
16,"(18, {(2, 'donovan'), (4, 'shafter')})",1.3256746854942232,1.642248626444159,0.11000613713245644,0.06823122991629176,0.08849262302096719,7.206937766317501,0.9134045193014905,2.683115133941958,2.6845740381515837,0.2398447068891742,7.163859685894738,0.9799074049454447,2.665770845829023,2.676538751054193
17,"(18, {(4, 'shafter'), (3, 'elcajon')})",1.1422315810198858,1.4055527531666339,0.08330092286249867,0.06700914427764963,-0.03708186650915514,4.221772809429678,0.9508734096212246,2.0543606656587534,2.054695308173374,0.005557124105795194,5.165796625683534,0.9824099711295674,2.2728320976383642,2.2728388912731
18,"(19, {(2, 'elcajon'), (4, 'donovan')})",0.964862567811935,1.637938155515371,0.08649337807388677,0.042578846425045835,-0.05151428571428562,2.689140169981917,0.9601494169646041,1.6390504715686043,1.639859801928786,0.014400361663653792,7.023364832549729,0.983188738752088,2.650124046555875,2.650163170929241
19,"(19, {(3, 'shafter'), (2, 'elcajon')})",1.0781051676656406,1.3672067390247855,0.08155859388084734,0.05007402854298357,-0.04303549867703438,4.137846654389546,0.9475261139495255,2.0337144834620138,2.0341697702968515,0.02074861493601186,5.488392342912685,0.9881724643953785,2.3426399292018654,2.3427318119905842
20,"(19, {(3, 'shafter'), (4, 'donovan')})",1.1036131272972771,1.2594639861975847,0.07912560370364795,0.055033851071543065,-0.04775781261720802,4.292923656154827,0.9473365770408739,2.071386696753855,2.0719371747605737,0.07129757707598831,5.209661807204261,0.987179896204784,2.2813545236782806,2.282468358423455
21,"(20, {(2, 'donovan'), (3, 'elcajon')})",1.2033870341614907,1.406401268115942,0.08310828019785613,0.05034529894734403,-0.03546312111801217,5.010227866718427,0.9572662435991385,2.2380728839246937,2.2383538296521457,0.01679153726708128,5.196266362060042,0.9862700428637559,2.2794702029937244,2.279532048921454
22,"(20, {(2, 'donovan'), (4, 'shafter')})",1.3078840893529615,1.5038845600821638,0.10829212044333582,0.06277504229925004,0.05636486648408093,6.997885108498801,0.9157637025906405,2.6447510488371173,2.645351603945835,0.15232487161930858,6.4089351033310535,0.981864038785121,2.527000640446538,2.531587467051268
23,"(20, {(4, 'shafter'), (3, 'elcajon')})",1.0792740614334473,1.2371983197689682,0.07867762155955074,0.059125998282989325,-0.03836222105539487,4.04601956130743,0.9528876075501203,2.0111061387463187,2.011471988695699,0.00695421370438443,4.2724526274744035,0.9853562597762113,2.066979503136438,2.0669912015957888
24,"(21, {(2, 'elcajon'), (4, 'donovan')})",0.9785718416772095,1.6203524308693293,0.0868436011355799,0.04205499500429208,-0.04911946502801363,3.0017974588830656,0.9558420680472468,1.731873187343238,1.7325696115547755,0.1304800289174056,7.478180970178928,0.9820851568153222,2.7315116569827484,2.7346262944283497
25,"(21, {(3, 'shafter'), (2, 'elcajon')})",1.0785791256557582,1.3973842218336248,0.08253855588810603,0.05198158532371859,-0.05669935548338735,3.318422090616038,0.9571302096584551,1.8207710657037053,1.8216536692291536,0.02469667749188127,5.298247890198351,0.9880344364519034,2.3016598281064935,2.301792321257144
26,"(21, {(3, 'shafter'), (4, 'donovan')})",1.0977734349703185,1.3346888963842416,0.0805834540760189,0.05866345163713,-0.0788239746357257,3.636288870164598,0.9544167958716232,1.9052757415101953,1.9069055745276424,0.04632192390717749,5.221955058540204,0.9862700931166289,2.284690206112361,2.2851597446437313
