,Benchmark,Board,Calibration,Model,NO2 CvMAE,NO2 MAE,O3 CvMAE,O3 MAE,NO2 MAE Improvement,NO2 CvMAE Improvement,O3 MAE Improvement,O3 CvMAE Improvement
1,Level 2,,Split-NN,"(2, 'donovan', 18)",0.5617776062952703,5.8936874304123785,0.19569051746203728,8.32115818169753,0.21999379564126187,0.020969484617970657,0.35776882979672386,0.008413728702898665
22,Level 2,,Split-NN,"(4, 'elcajon', 12)",0.2659793797394342,5.140547290432597,0.3502573924242542,6.262431154230581,0.30233004336910785,0.01564299535996372,0.27588620767334593,0.015430298765073569
11,Level 2,,Split-NN,"(3, 'donovan', 13)",0.2901307799869297,3.455783256742988,0.15678484638992224,4.664777115538985,1.502876893376425,0.1261742455777124,4.491182727517991,0.1509502762087745
0,Level 2,,Split-NN,"(2, 'donovan', 15)",0.5683184333889995,6.052172494863767,0.22367178519166933,9.615931101867382,-0.41457399373961046,-0.03892982938702905,-2.033878291475176,-0.04730911479060945
3,Level 1,,Split-NN,"(2, 'elcajon', 17)",1.216397533028926,13.681692752119234,0.5094704983300802,19.717202024347767,-5.1084331736823785,-0.45417519766681413,-9.169767478554073,-0.23693655931003954
15,Level 1,,Split-NN,"(3, 'shafter', 17)",0.5968938163984648,8.170377716437782,0.545520132955954,12.32541554149144,-2.9700249559109277,-0.2169776713218196,-0.6972742052463037,-0.0308612002469405
12,Level 1,,Split-NN,"(3, 'elcajon', 15)",0.6182893266416837,9.869030826935287,0.7111635462789996,15.980773841461687,-1.4664026159678976,-0.09186931340186599,-3.09017973506708,-0.13751669354885254
24,Level 1,,Split-NN,"(4, 'shafter', 15)",0.7042338069914915,8.79128889338882,0.6999272409156315,13.760831491214926,-1.0635591954470947,-0.0851973300221961,-0.5966719616773695,-0.030348962570697524
19,Level 2,,Split-NN,"(4, 'donovan', 19)",0.5257505817102862,4.344360069921839,0.2303233056986379,8.200048450838057,1.0697908072711444,0.12946512954236766,1.2108661690449818,0.03401085987297836
18,Level 2,,Split-NN,"(4, 'donovan', 17)",0.7478779298484151,6.000517659368571,0.3744493546946439,13.580905835182344,0.7788004692864003,0.09706623924779478,-2.084682443369479,-0.05747834534282187
2,Level 1,,Split-NN,"(2, 'donovan', 20)",1.1220850511634028,11.825153500155697,0.28358060274603564,12.018425722174715,-5.508032068163359,-0.5226554094991978,-3.1180235670023,-0.07357128320687084
14,Level 1,,Split-NN,"(3, 'elcajon', 20)",0.4275583827387498,6.814780286577999,0.2460984953218107,5.558640676868934,-0.05509951530140356,-0.0034569360509473235,4.890004358592061,0.21649586377734067
4,Level 1,,Split-NN,"(2, 'elcajon', 19)",0.700446074360403,7.8783518526119884,0.2938633840616382,11.3313150605085,-3.5569948830281115,-0.3162442029688044,-1.9187927615721314,-0.04976147351102406
16,Level 1,,Split-NN,"(3, 'shafter', 19)",0.4453198035916446,6.244040120837351,0.4655454482356633,10.577199659073047,-1.5575154247887184,-0.11108071851480278,-0.5756598414438674,-0.0253371239604398
6,Level 1,,Split-NN,"(2, 'shafter', 11)",0.4241883265108745,5.750182498987546,0.287505208349228,9.056485139690007,-0.1495692198069003,-0.01103365276816809,2.0152757644244197,0.06397650629301699
21,Level 1,,Split-NN,"(4, 'elcajon', 11)",0.2269269024999415,4.385785375223906,0.26125225918744344,4.671062831036124,1.2414443253117922,0.06423413169294731,2.3545444404137754,0.13168952691627278
7,Level 1,,Split-NN,"(2, 'shafter', 12)",0.4747652990548751,6.372764815272683,0.3750751965770293,11.816460573717553,0.04185591519738807,0.003118228378408139,1.6653179179970206,0.05286011336129476
10,Level 1,,Split-NN,"(3, 'donovan', 12)",0.3467341043400741,4.1670838951210785,0.2419331722002684,7.215834780308898,1.0549687769873461,0.08778168695469035,3.50047412158545,0.11736421830931426
2,Level 1,,Split-NN,"(2, 'donovan', 20)",0.5338968454541386,5.626500543963408,0.22774325158546024,9.651983691415113,0.6906208880289295,0.06553279621006647,-0.7515815362426981,-0.017733932046295448
26,Level 1,,Split-NN,"(4, 'shafter', 20)",0.4232669346778372,5.2536751169383615,0.3616160698507369,7.213437923421324,1.9612962773926084,0.15801355143764634,4.767423008216856,0.23899516289587452
6,Level 1,,Split-NN,"(2, 'shafter', 11)",0.4023697656258988,5.454415974750898,0.264264880646729,8.324409071615626,0.146197304429748,0.010784908116807601,2.7473518324988007,0.087216833995516
9,Level 1,,Split-NN,"(3, 'donovan', 11)",0.3883974996202125,4.672733571589792,0.2591746117357228,7.7190565769264445,0.41677345135799815,0.03464219903307242,0.621750730943571,0.020875867754406863
5,Level 1,,Split-NN,"(2, 'elcajon', 21)",0.3753713273571964,4.268606244984157,0.20364119169675565,7.8608462324853,0.1483243219684729,0.013043296669043858,1.8880850245083591,0.04891227649597707
20,Level 1,,Split-NN,"(4, 'donovan', 21)",0.7824196440137856,6.277659366005344,0.3387561343497362,12.286348217760608,-0.03858509699949675,-0.004809075500666227,0.5729915483212658,0.015798380322950056
26,Level 2,,Split-NN,"(4, 'shafter', 20)",0.3442457258000952,4.272847830943608,0.3094996590153027,6.173831208741576,0.20654108110307856,0.01664016299783916,0.3594705836719294,0.01802058062665629
5,Level 2,,Split-NN,"(2, 'elcajon', 21)",0.4664380355504948,5.304188589647786,0.19509418084282648,7.530919180348578,-0.6562170864773273,-0.05770620775221691,0.21918186403784645,0.005678072649039967
0,Level 1,,Split-NN,"(2, 'donovan', 15)",0.8395900946006407,8.941015773852289,0.33309813534316285,14.320307395390026,0.7383946433348214,0.06933762831099233,-4.176712091867666,-0.0971525939529923
12,Level 1,,Split-NN,"(3, 'elcajon', 15)",0.4934634819656317,7.876581570537044,0.5933010313454984,13.332249173129988,0.5260466404303452,0.03295653127418596,-0.4416550667353807,-0.019654178615351348
8,Level 1,,Split-NN,"(2, 'shafter', 13)",0.4260742724828964,5.750953788099755,0.3421366117064036,10.842175065551963,0.3154429061151198,0.02337040283839592,1.5222465978909767,0.048036144964931415
23,Level 1,,Split-NN,"(4, 'elcajon', 13)",0.7256026675918419,14.062265706866787,0.8309657397778677,14.708451768956095,-6.738809618504718,-0.3477176678003519,-4.966170698553796,-0.28056778328612697
7,Level 2,,Split-NN,"(2, 'shafter', 12)",0.3868067231997264,5.192098666067881,0.3208674286856834,10.108685818353877,1.2699862172598158,0.09461284131934927,0.8806973402528193,0.02795487920933931
14,Level 2,,Split-NN,"(3, 'elcajon', 20)",0.14328073105760886,2.2837271841176863,0.15120719935088758,3.4153255908703763,2.5013094648184833,0.15693181357779917,2.264480863030333,0.10025568578228508
6,Level 2,,Split-NN,"(2, 'shafter', 11)",0.3599437144533685,4.879299872523178,0.241466696813001,7.6062606447138075,0.6467425078405897,0.047709898274124196,1.4660452002446975,0.046540752206232244
3,Level 2,,Split-NN,"(2, 'elcajon', 17)",0.6857853975123471,7.713518687669654,0.2583834913182497,9.99979295126428,0.012998865025737771,0.0011556894045171573,-1.2002161931967539,-0.031012247138143878
12,Level 2,,Split-NN,"(3, 'elcajon', 15)",0.14168760209131204,2.261593808239982,0.15611665243217002,3.5081451073503382,4.794216630819956,0.30035502213184745,6.9747493178637265,0.31038468527912755
4,Level 2,,Split-NN,"(2, 'elcajon', 19)",0.4504410612212535,5.066390260528508,0.2225978003017251,8.583327980957097,-0.12364624112190281,-0.010993101834432917,0.17667504199494566,0.004581844688160808
15,Level 2,,Split-NN,"(3, 'shafter', 17)",0.2132766351005096,2.9193645820897087,0.15778423704780326,3.564957863192898,1.5769590376468647,0.11520606891788554,6.545740560338118,0.289713012007605
7,Level 1,,Split-NN,"(2, 'shafter', 12)",0.4427520310013709,5.943051378592711,0.3797499851962925,11.963736255805062,0.4715693518773607,0.035131496431912324,1.5180422359095118,0.04818532474203158
22,Level 1,,Split-NN,"(4, 'elcajon', 12)",0.2972329919243162,5.744581601628513,0.3494971475000202,6.248838346194706,1.3271487575530099,0.0686686034409002,1.4577382762695077,0.08153121286423409
11,Level 1,,Split-NN,"(3, 'donovan', 13)",0.8635710811304431,10.286100920807051,0.6785427253673275,20.188498123964226,-4.46760523674018,-0.37507843973720595,-9.475779444332701,-0.31848437509598493
23,Level 1,,Split-NN,"(4, 'elcajon', 13)",1.0999799529904182,21.317741874509075,2.3338498665969603,41.31014860853628,-13.994285786147007,-0.7220949531989282,-31.56786753813398,-1.7834519101052195
16,Level 2,,Split-NN,"(3, 'shafter', 19)",0.21418073321655565,3.0031296172511537,0.16251835317886304,3.6924194541075512,1.5967067049372963,0.11387580836696878,5.706132217624969,0.25115001763888234
20,Level 2,,Split-NN,"(4, 'donovan', 21)",0.7696474349185954,6.175182928118789,0.2791190726147356,10.123371276939123,0.1461761362086973,0.018218745839422068,0.8873445125345629,0.0244656419934553
17,Level 2,,Split-NN,"(3, 'shafter', 21)",0.18580566059236367,2.5433375035643184,0.16105353765121566,3.6388240434358927,2.2022724056692846,0.16088886298662933,7.876431126153953,0.3486090785899775
10,Level 2,,Split-NN,"(3, 'donovan', 12)",0.24832520530326616,2.9843962587451744,0.14712536465291065,4.388122197849328,1.1188152767545954,0.09309421712428109,4.9550869042606385,0.16613460947680747
1,Level 1,,Split-NN,"(2, 'donovan', 18)",0.5791513008951735,6.07595729011457,0.20129760778215056,8.559583048154224,0.2604659378547778,0.0248272296108637,1.6636454001216379,0.03912431684560602
25,Level 1,,Split-NN,"(4, 'shafter', 18)",0.34702288167449635,4.2997082418807615,0.2802400860526315,5.619949636509499,2.568495728109859,0.20729936521168157,7.691129033908341,0.3835199248588004
24,Level 2,,Split-NN,"(4, 'shafter', 15)",0.4733196052479293,5.90867599272975,0.4690508381128956,9.221715010893123,0.1259101607051596,0.010086142417522759,0.4915388784412791,0.025001501632354706
8,Level 1,,Split-NN,"(2, 'shafter', 13)",0.4147794444534722,5.598501414800544,0.3406783938466114,10.795964713375012,0.4678952794143312,0.03466523086782014,1.5684569500679277,0.04949436282472358
11,Level 1,,Split-NN,"(3, 'donovan', 13)",0.4590652577304039,5.467982512881267,0.31612477465657896,9.405574890863404,0.35051317118560377,0.029427383662833262,1.307143788768121,0.04393357561476363
23,Level 2,,Split-NN,"(4, 'elcajon', 13)",1.0147788758930334,19.666534901096156,1.1871265318689057,21.012651306550268,-13.809776298366272,-0.7125743980252102,-11.602486292182451,-0.6554917374373135
14,Level 1,,Split-NN,"(3, 'elcajon', 20)",0.6165319931574078,9.826798497320066,0.6103447739272139,13.7858920381847,-3.0671177260434703,-0.19243054646960533,-3.3372470027237053,-0.1477504148280625
26,Level 1,,Split-NN,"(4, 'shafter', 20)",0.6138105104051798,7.6187406594502916,0.6084363553298446,12.136954757945777,-0.40376926511932165,-0.0325300242896962,-0.15609382630759683,-0.007825122583233202
3,Level 1,,Split-NN,"(2, 'elcajon', 17)",1.311995476438334,14.756951172123694,0.2758926785514554,10.67742233920889,-6.183691593686838,-0.549773141076222,-0.1299877934151965,-0.003358739531414745
18,Level 1,,Split-NN,"(4, 'donovan', 17)",0.6940948575648205,5.568994997537624,0.2832084865348641,10.271690254322966,2.6880628971992184,0.33502824739144765,3.156420856788145,0.08702805006623238
17,Level 1,,Split-NN,"(3, 'shafter', 21)",0.3111059516681242,4.2584678633419815,0.3149995628516907,7.117061814927949,0.5893509450931527,0.04305552901268633,3.770787840432728,0.1668942257676323
20,Level 1,,Split-NN,"(4, 'donovan', 21)",0.7442944043753098,5.971765630426463,0.4203972426663288,15.247390052728484,0.2673086385793848,0.03331616413780958,-2.3880502866466102,-0.06584272799364249
5,Level 1,,Split-NN,"(2, 'elcajon', 21)",0.7990390727264854,9.086424367679497,0.3485869108191015,13.455961840404411,-4.669493800726867,-0.41062444870024517,-3.707030583410752,-0.09603344262636876
17,Level 1,,Split-NN,"(3, 'shafter', 21)",0.5280831489305742,7.228486330252683,0.5139344975574285,11.611773536531189,-2.380667521817549,-0.17392166824976363,-0.7239238811705118,-0.03204070893810551
16,Level 1,,Split-NN,"(3, 'shafter', 19)",0.3019243184502719,4.233424030674172,0.3196800335912959,7.263135221553407,0.4531006653744605,0.0323147666265699,2.738404596075773,0.12052829068392762
19,Level 1,,Split-NN,"(4, 'donovan', 19)",0.6355935582351954,5.252009928575036,0.2724659810241669,9.700426271784377,0.43784387259455304,0.05298747502736645,2.7309415644729356,0.07670680149882914
0,Level 1,,Split-NN,"(2, 'donovan', 15)",0.5415575393130647,5.7671886943234165,0.23097030910296898,9.929703815829717,3.912221722863694,0.3673701835985683,0.21389148769264388,0.004975232287201564
24,Level 1,,Split-NN,"(4, 'shafter', 15)",0.4870380244285483,6.079929609043123,0.42686755845692864,8.392375946545254,1.6478000888986024,0.1319984525407471,4.7717835829923025,0.24271071988800536
13,Level 2,,Split-NN,"(3, 'elcajon', 18)",0.16009600661976894,2.5553479978590152,0.13977704442934874,3.1510677663992483,2.2429466652615533,0.14052364079975074,4.218907180409264,0.18714493629352386
0,Level 1,15.0,Random Forest,"(3, 'elcajon', 15)",0.4845785686159255,7.7347620695937325,0.6588995095058574,14.806332665330661,,,,
1,Level 1,15.0,Random Forest,"(4, 'shafter', 15)",0.8094054179059408,10.104196631916599,0.8526258275723503,16.762942849505478,,,,
2,Level 1,18.0,Random Forest,"(3, 'elcajon', 18)",0.4730353135900113,7.550281028368794,0.7940779579300881,17.90131897163121,,,,
3,Level 1,18.0,Random Forest,"(4, 'shafter', 18)",0.6707442427830551,8.310704282588308,0.9370330733209103,18.791311243096803,,,,
4,Level 1,20.0,Random Forest,"(3, 'elcajon', 20)",0.5328912175315647,8.493662411347518,0.6721994489406629,15.183007092198586,,,,
5,Level 1,20.0,Random Forest,"(4, 'shafter', 20)",0.8060473773691829,10.004823676531887,0.8775261168045605,17.50469820758649,,,,
6,Level 1,17.0,Random Forest,"(3, 'shafter', 17)",0.39295609669516135,5.378845697126867,0.4702865905836318,10.625598034532178,,,,
7,Level 1,17.0,Random Forest,"(4, 'donovan', 17)",1.0245,8.219964912280703,0.4135472428248952,14.998947368421053,,,,
8,Level 1,19.0,Random Forest,"(3, 'shafter', 19)",0.3588061950135108,5.030991793313071,0.4408947696185297,10.017135866261398,,,,
9,Level 1,19.0,Random Forest,"(4, 'donovan', 19)",0.7473772116065108,6.175695906432747,0.3767818659658344,13.414315789473687,,,,
10,Level 1,21.0,Random Forest,"(3, 'shafter', 21)",0.3781183671149496,5.175744489183104,0.4590076543164408,10.370763120180168,,,,
11,Level 1,21.0,Random Forest,"(4, 'donovan', 21)",0.7035437317784256,5.644807017543858,0.4155414382457272,15.071274853801171,,,,
12,Level 1,11.0,Random Forest,"(3, 'donovan', 11)",0.4662434354037585,5.609282642846142,0.3076919457551744,9.164059402433393,,,,
13,Level 1,11.0,Random Forest,"(4, 'elcajon', 11)",0.3665553252300352,7.084364907350488,0.448302219122371,8.015424782646878,,,,
14,Level 1,12.0,Random Forest,"(3, 'donovan', 12)",0.5271332312404289,6.335137994763593,0.3796052298246656,11.322005144001233,,,,
15,Level 1,12.0,Random Forest,"(4, 'elcajon', 12)",0.4071166611382483,7.8682883287959955,0.4770970657288525,8.530262580135242,,,,
16,Level 1,13.0,Random Forest,"(3, 'donovan', 13)",0.5622937341563667,6.697549539406345,0.3762113737418332,11.193315216649609,,,,
17,Level 1,13.0,Random Forest,"(4, 'elcajon', 13)",0.4081075262838423,7.909172234195402,0.5939222979828727,10.512680675287355,,,,
18,Level 1,11.0,Random Forest,"(2, 'shafter', 11)",0.38834829436430895,5.2643446936252865,0.39650997079926187,12.4901621048914,,,,
19,Level 1,11.0,Random Forest,"(4, 'elcajon', 11)",0.2157667431557424,4.17009449372091,0.33758135308506143,6.0357897602529205,,,,
20,Level 1,12.0,Random Forest,"(2, 'shafter', 12)",0.4252339340039182,5.707906323977005,0.4619015533279184,14.551859316875209,,,,
21,Level 1,12.0,Random Forest,"(4, 'elcajon', 12)",0.3246865295921845,6.275172389567051,0.3849596549996561,6.882890664793185,,,,
22,Level 1,13.0,Random Forest,"(2, 'shafter', 13)",0.4397845245927276,5.9360084403024445,0.44195425782437786,14.005357130297167,,,,
23,Level 1,13.0,Random Forest,"(4, 'elcajon', 13)",0.3476624732991377,6.737739942528736,0.5068736150006089,8.971881465517242,,,,
24,Level 1,15.0,Random Forest,"(2, 'donovan', 15)",0.5329698092847592,5.6757356982263305,0.1771963229397887,7.617892580564576,,,,
25,Level 1,15.0,Random Forest,"(4, 'shafter', 15)",0.4286675360326501,5.3512627639668535,0.4865307291175177,9.565376209569633,,,,
26,Level 1,18.0,Random Forest,"(2, 'donovan', 18)",0.6235989135148706,6.542263409961685,0.20952073525105308,8.909247126436783,,,,
27,Level 1,18.0,Random Forest,"(4, 'shafter', 18)",0.4379002509893008,5.425703657392934,0.39048694850195337,7.830846097738878,,,,
28,Level 1,20.0,Random Forest,"(2, 'donovan', 20)",0.6110183826035585,6.43925,0.19435620370318046,8.237007662835248,,,,
29,Level 1,20.0,Random Forest,"(4, 'shafter', 20)",0.3565135948617843,4.425119112130053,0.3236963486886623,6.457023655689872,,,,
30,Level 1,17.0,Random Forest,"(2, 'elcajon', 17)",1.1150408000132668,12.541661108002234,0.22686787611216605,8.780095728408877,,,,
31,Level 1,17.0,Random Forest,"(4, 'donovan', 17)",1.0337462099125363,8.294150877192983,0.3269258303772977,11.857274853801169,,,,
32,Level 1,19.0,Random Forest,"(2, 'elcajon', 19)",0.4684733558962107,5.26921067363314,0.2425168939518588,9.351404366486284,,,,
33,Level 1,19.0,Random Forest,"(4, 'donovan', 19)",0.6297848549186128,5.2040116959064315,0.3215636990801577,11.448419883040938,,,,
34,Level 1,21.0,Random Forest,"(2, 'elcajon', 21)",0.4079173989339893,4.638710070869078,0.2058548697706553,7.946297426333459,,,,
35,Level 1,21.0,Random Forest,"(4, 'donovan', 21)",0.8516774052478133,6.833341520467836,0.2935675910996453,10.647404678362577,,,,
36,Level 1,17.0,Random Forest,"(2, 'elcajon', 17)",0.4094038707109571,4.6048580488714785,0.31820000192791525,12.31477336317851,,,,
37,Level 1,17.0,Random Forest,"(3, 'shafter', 17)",0.3668761934581291,5.0218598239268415,0.5590312748343952,12.630684637958096,,,,
38,Level 1,19.0,Random Forest,"(2, 'elcajon', 19)",0.2999303868869865,3.3735032655346147,0.24568692714936946,9.473640231386453,,,,
39,Level 1,19.0,Random Forest,"(3, 'shafter', 19)",0.3096719751401728,4.342057598784194,0.4395218789319173,9.985943768996963,,,,
40,Level 1,21.0,Random Forest,"(2, 'elcajon', 21)",0.3689118491184912,4.195151063036182,0.2992520666148101,11.55156508765386,,,,
41,Level 1,21.0,Random Forest,"(3, 'shafter', 21)",0.33020459424667153,4.519893127687164,0.5047799229222052,11.404936190541186,,,,
42,Level 1,11.0,Random Forest,"(2, 'shafter', 11)",0.43796105312110384,5.936881864736005,0.30645345848522804,9.653359703337454,,,,
43,Level 1,11.0,Random Forest,"(3, 'donovan', 11)",0.3798359619028113,4.569731403049438,0.25240901322508497,7.517555213306639,,,,
44,Level 1,12.0,Random Forest,"(2, 'shafter', 12)",0.5305331208626483,7.121335136963139,0.3939690665487298,12.411697666553938,,,,
45,Level 1,12.0,Random Forest,"(3, 'donovan', 12)",0.3418983513491001,4.108967349453256,0.3389895511944997,10.110612659787463,,,,
46,Level 1,13.0,Random Forest,"(2, 'shafter', 13)",0.4591048260498571,6.1967849481273065,0.3383912555182922,10.723486196588713,,,,
47,Level 1,13.0,Random Forest,"(3, 'donovan', 13)",0.4146915486301076,4.9394418287273965,0.34390532680085195,10.23212214261344,,,,
48,Level 1,15.0,Random Forest,"(2, 'donovan', 15)",1.2848856365385068,13.68308513614789,0.2946947598405524,12.669298026480146,,,,
49,Level 1,15.0,Random Forest,"(3, 'elcajon', 15)",0.5682614578637099,9.070494352341047,0.4883941959544367,10.974855547458553,,,,
50,Level 1,18.0,Random Forest,"(2, 'donovan', 18)",0.5843581474972039,6.130583045977012,0.2713231140044601,11.53720977011494,,,,
51,Level 1,18.0,Random Forest,"(3, 'elcajon', 18)",0.3275040745595521,5.22740634751773,0.3398316849593576,7.6610052304964515,,,,
52,Level 1,20.0,Random Forest,"(2, 'donovan', 20)",0.5878409007248518,6.194992863984674,0.2256624353751491,9.56379664750958,,,,
53,Level 1,20.0,Random Forest,"(3, 'elcajon', 20)",0.3153116758440403,5.025699131205674,0.2529892692576399,5.7142829787234035,,,,
0,Level 2,11.0,Random Forest,"(4, 'elcajon', 11)",0.22410136998750424,4.331176692719768,0.3487075778264585,6.234721225959428,,,,
1,Level 2,11.0,Random Forest,"(2, 'shafter', 11)",0.4076536127274927,5.5260423803637675,0.28800744901923325,9.072305844958505,,,,
2,Level 2,11.0,Random Forest,"(3, 'donovan', 11)",0.3714245391469097,4.46853523794856,0.2508418584928833,7.4708802864623465,,,,
3,Level 2,12.0,Random Forest,"(4, 'elcajon', 12)",0.2816223750993979,5.442877333801705,0.36568769118932776,6.5383173619039265,,,,
4,Level 2,12.0,Random Forest,"(2, 'shafter', 12)",0.4814195645190757,6.462084883327697,0.3488223078950227,10.989383158606696,,,,
5,Level 2,12.0,Random Forest,"(3, 'donovan', 12)",0.34141942242754725,4.10321153549977,0.3132599741297181,9.343209102109967,,,,
6,Level 2,13.0,Random Forest,"(4, 'elcajon', 13)",0.3022044778678232,5.856758602729885,0.5316347944315922,9.410165014367816,,,,
7,Level 2,13.0,Random Forest,"(2, 'shafter', 13)",0.4572562190188974,6.171833304026728,0.3395283843860907,10.759521364515562,,,,
8,Level 2,13.0,Random Forest,"(3, 'donovan', 13)",0.4163050255646421,4.958660150119413,0.30773512259869673,9.155959843056976,,,,
9,Level 2,15.0,Random Forest,"(4, 'shafter', 15)",0.4834057476654521,6.034586153434909,0.4940523397452503,9.713253889334402,,,,
10,Level 2,15.0,Random Forest,"(3, 'elcajon', 15)",0.4420426242231595,7.055810439059938,0.4665013377112976,10.482894425214065,,,,
11,Level 2,15.0,Random Forest,"(2, 'donovan', 15)",0.5293886040019704,5.637598501124157,0.17636267040105988,7.582052810392206,,,,
12,Level 2,17.0,Random Forest,"(3, 'shafter', 17)",0.32848270401839513,4.4963236197365735,0.4474972490554083,10.110698423531016,,,,
13,Level 2,17.0,Random Forest,"(4, 'donovan', 17)",0.8449441690962098,6.779318128654971,0.31697100935182204,11.496223391812865,,,,
14,Level 2,17.0,Random Forest,"(2, 'elcajon', 17)",0.6869410869168643,7.726517552695392,0.22737124418010585,8.799576758067525,,,,
15,Level 2,18.0,Random Forest,"(4, 'shafter', 18)",0.4269225700732761,5.289687193914765,0.40002656673183373,8.022154110659583,,,,
16,Level 2,18.0,Random Forest,"(3, 'elcajon', 18)",0.3006196474195197,4.7982946631205685,0.3269219807228726,7.3699749468085125,,,,
17,Level 2,18.0,Random Forest,"(2, 'donovan', 18)",0.582747090913241,6.11368122605364,0.20410424616493594,8.678927011494254,,,,
18,Level 2,19.0,Random Forest,"(3, 'shafter', 19)",0.32805654158352443,4.59983632218845,0.4136683708177454,9.39855167173252,,,,
19,Level 2,19.0,Random Forest,"(4, 'donovan', 19)",0.6552157112526539,5.414150877192983,0.26433416557161626,9.41091461988304,,,,
20,Level 2,19.0,Random Forest,"(2, 'elcajon', 19)",0.4394479593868206,4.9427440194066055,0.2271796449898859,8.760003022952043,,,,
21,Level 2,20.0,Random Forest,"(4, 'shafter', 20)",0.3608858887979344,4.479388912046686,0.327520239641959,6.533301792413505,,,,
22,Level 2,20.0,Random Forest,"(3, 'elcajon', 20)",0.30021254463540803,4.7850366489361695,0.25146288513317266,5.679806453900709,,,,
23,Level 2,20.0,Random Forest,"(2, 'donovan', 20)",0.5694484628144243,6.001163170498084,0.18991672646525376,8.048858237547892,,,,
24,Level 2,21.0,Random Forest,"(3, 'shafter', 21)",0.346694523578993,4.745609909233603,0.5096626162411931,11.515255169589846,,,,
25,Level 2,21.0,Random Forest,"(4, 'donovan', 21)",0.7878661807580175,6.321359064327487,0.3035847146081909,11.010715789473686,,,,
26,Level 2,21.0,Random Forest,"(2, 'elcajon', 21)",0.4087318277982779,4.647971503170458,0.20077225349186645,7.750101044386424,,,,
