,Benchmark,Board,Calibration,Model,NO2 CvMAE,NO2 MAE,NO2 MBE,NO2 MSE,NO2 R^2,NO2 crMSE,NO2 rMSE,O3 CvMAE,O3 MAE,O3 MBE,O3 MSE,O3 R^2,O3 crMSE,O3 rMSE,NO2 MAE Improvement,NO2 CvMAE Improvement,NO2 MSE Improvement,NO2 rMSE Improvement,NO2 crMSE Improvement,NO2 R^2 Improvement,NO2 MBE Improvement,O3 MAE Improvement,O3 CvMAE Improvement,O3 MSE Improvement,O3 rMSE Improvement,O3 crMSE Improvement,O3 R^2 Improvement,O3 MBE Improvement
7,Level 2,,Split-NN,"(2, 'shafter', 12)",0.3801738808842173,5.1030661604958185,0.611293986031523,49.56277501786339,0.4195183893770836,7.0134937568021,7.040083452478628,0.319103239163009,10.053106360875736,1.3590618785346034,171.1432399435792,0.6748212524797225,13.01138695637171,13.082172600282385,1.3590187228318786,0.10124568363485792,20.005124390320574,1.3006538895184203,1.1535550473980267,-0.23430098138410652,1.0819907620239386,0.9362767977309598,0.029719068732014575,17.332536040188103,0.6464754024805703,0.7107142856301358,-0.03293248604360033,-1.7829881551663245
8,Level 2,,Split-NN,"(2, 'shafter', 13)",0.3929353607409762,5.303660059461527,-0.6603109584199299,52.667204226875846,0.3952588232464401,7.227115187494495,7.257217388701805,0.32006575442446505,10.14275825276451,3.82331259301368,181.7076738696016,0.6626937960726689,12.926327965571152,13.47989888202436,0.8681732445652006,0.06432085827792022,5.89576457073273,0.3954271736445083,0.41430105147195206,-0.06769699771812554,0.2459118024501744,0.6167631117510517,0.019462629961625677,10.630800087845245,0.3887158273634075,0.6499988709801219,-0.01973408577622693,-0.9910301945610684
15,Level 2,,Split-NN,"(3, 'shafter', 17)",0.30396887029709035,4.160774355732627,1.1582706194302053,37.424405805721186,0.5295084148823251,6.00689728373319,6.117549003131987,0.3300290487446123,7.456636191406959,-3.1980123255591906,99.98788328231079,0.7372994037529166,9.474207077761047,9.999394145762572,0.33554926400394613,0.024513833721305,-0.13207914906383422,-0.010804644911532435,0.09642335600676688,0.0016604706705735106,-1.3627304570061283,2.6540622321240566,0.11746820031079347,51.633388631427025,2.3140648286173633,2.5245898098826167,-0.13565765705266142,0.43212274663337347
16,Level 2,,Split-NN,"(3, 'shafter', 19)",0.29796413780078634,4.177896460012111,0.3656580713635875,35.441965789522904,0.5641834440958216,5.942075381184662,5.9533155291419675,0.2782064315051165,6.320854351857514,-1.6661739553977617,78.57908112629255,0.8070417415731886,8.70648867720028,8.864484256080132,0.4219398621763393,0.030092403782737864,3.5947595202035316,0.2946221553845376,0.30576129289143683,-0.04420340910836229,-0.4011855789623716,3.0776973198750053,0.1354619393126284,47.624267395288015,2.369542115687942,0.6162628232854193,-0.11694582786833752,-4.601971941258773
17,Level 2,,Split-NN,"(3, 'shafter', 21)",0.28754883257745084,3.936014261722789,0.5974236776208369,30.964495536226643,0.6107210181816353,5.53241181911875,5.564575054415804,0.2886375468172485,6.521441630618132,-0.7618593315325444,80.8700215386675,0.787528226627827,8.960445968107038,8.992776075198776,0.8095956475108141,0.05914569100154238,9.928035739826043,0.8301517791598645,0.8218198299648458,-0.12481313121133397,-1.3159439806304594,4.993813538971714,0.22102506942394173,120.95290542864295,5.213663555029145,5.192813878620207,-0.31778250854864243,-0.46621341807504435
24,Level 2,,Split-NN,"(4, 'shafter', 15)",0.4871166234208314,6.0809107980190396,1.2122607561140577,53.65838152156992,0.2376771018758599,7.224181988102343,7.32518815605237,0.5073178608092388,9.974058997828033,3.97162199984254,174.61000652905452,0.3793069281125097,12.603024451833813,13.214007966134064,-0.046324644584130326,-0.003710875755378873,4.683019510667442,0.31296613881739166,-0.010920781133930468,-0.06653150736402325,1.2997630877779498,-0.26080510849363137,-0.013265521063984376,-3.58108179171154,-0.13620521730263135,-0.9470536270708596,0.012729812581548372,1.9585777328492533
25,Level 2,,Split-NN,"(4, 'shafter', 18)",0.3252277736729265,4.029660903633654,-0.8224862162614931,28.000006690772953,0.6064348703253315,5.2271907480791375,5.291503254347762,0.2524873348222874,5.06339448272678,3.2545141212341826,48.897795293481295,0.8269236383005413,6.189178710201197,6.992695853065633,1.260026290281111,0.1016947964003519,14.61564469986995,1.236563181484743,0.8404108560257297,-0.2054359545377813,-1.5858040827902942,2.9587596279328032,0.1475392319095447,72.78699488740858,4.038387057550618,3.4059526917028924,-0.2576334613562674,2.187750440608061
26,Level 2,,Split-NN,"(4, 'shafter', 20)",0.3297514815328799,4.092942328749218,-1.2386768619782602,31.26159284952774,0.5611990800544909,5.452272259297294,5.591206743586552,0.31258710198519785,6.235418842871446,2.0050328233680315,71.47296706772444,0.7440228814410718,8.212965994717138,8.45416862072933,0.3864465832974684,0.03113440726505473,2.135688496866596,0.18783135512800264,0.29605335931702825,-0.029977425707412464,0.6436693588519576,0.2978829495420596,0.014933137656760187,-1.1312095816885943,-0.06716930714667946,0.09166863126729474,0.004051374681738329,-0.8325136487119247
0,Level 2,,Split-NN,"(2, 'donovan', 15)",0.5421928549560074,5.773954337726615,2.2993076180268197,98.55069489497856,0.2634094413818452,9.657322597639434,9.927270264024171,0.20676948023611028,8.889279773108461,3.2001963568841583,142.6746171880725,0.5226389964384729,11.507969437511544,11.944648056266555,-0.13635583660245842,-0.012804250954037033,-11.841653778795688,-0.6155013066142594,-0.3635691612078009,0.08850724372041263,-1.7203532338149787,-1.3072269627162552,-0.030406809835050397,-33.19664018843221,-1.4814756406155407,-1.1499386643405352,0.11106938141864331,-1.720610096579386
1,Level 2,,Split-NN,"(2, 'donovan', 18)",0.5466453113742241,5.734932408193519,2.3781528440357627,102.75879601149893,0.2432502844047655,9.854094833362836,10.137001332322047,0.2066988069842286,8.789253006178987,0.4023152913227393,138.53892591058872,0.5089990462645453,11.763378263511347,11.770255983222654,0.3787488178601217,0.03610177953901683,-1.9989254207134906,-0.09907970527267906,0.15981642594046086,0.014720747053631883,-1.6842855068710114,-0.11032599468473236,-0.0025945608192926572,1.4823604575722413,0.06280306201839103,0.0665349710918175,-0.005253688764105369,-0.12947975492427122
2,Level 2,,Split-NN,"(2, 'donovan', 20)",0.5461869456994541,5.756020424637757,0.7237632799308419,93.84983705934877,0.30256918123001364,9.660538505358314,9.68761255724798,0.20721153673750609,8.781829359773475,3.5233582421509237,140.24602346732948,0.5007629462182144,11.306280117848495,11.842551391796004,0.2451427458603268,0.023261517114970154,-0.5550604617529729,-0.028690433242850588,-0.008296471427371443,0.004124847569659973,-0.3645971400840986,-0.7329711222255835,-0.017294810272252326,-17.917368565011458,-0.7823228723522018,-0.3156979649487184,0.06378087643962671,-2.284100866671995
9,Level 2,,Split-NN,"(3, 'donovan', 11)",0.3556018229609255,4.278175266042762,-0.04735541103177384,52.10432956384768,0.5906445155427369,7.218177542778559,7.218332879817034,0.2319770652528167,6.9090258464889605,1.54464038380779,82.99296406609902,0.6012060187365408,8.978142957095871,9.110047423921516,0.19035997190579756,0.015822716185984187,5.121144075785786,0.34641917425806756,0.3349241991025389,-0.040234054092374016,0.4670311387385352,0.561854439973386,0.018864793240066624,3.5558340312211953,0.1931132270250302,-0.3639571308982834,-0.01708633046162089,1.9688480036864358
10,Level 2,,Split-NN,"(3, 'donovan', 12)",0.3520071841624798,4.230456276812393,0.7509750730172889,51.106391480060225,0.5930902899343471,7.109319809327997,7.148873441323482,0.233463811583597,6.9632298714865275,2.398267514695009,87.99358675466696,0.5774911620178695,9.068731973052792,9.380489686293936,-0.12724474131262298,-0.010587761734932533,-4.823897386805946,-0.3457495931744363,-0.3066078411776303,0.03840792961908712,-0.825834752672302,2.379979230623439,0.07979616254612112,58.977823296800764,2.742686879749625,1.9385618766440782,-0.2831871333682747,2.6821746075905297
11,Level 2,,Split-NN,"(3, 'donovan', 13)",0.3955028652163135,4.710883070282951,0.4394137833721196,65.71704083458225,0.5105530159683327,8.094686913040459,8.106604766151007,0.25303281693442137,7.5284169426715986,3.2930945190135548,92.7920896034345,0.5572265419250666,9.052492368248588,9.632865077609802,0.24777707983646202,0.020802160348328602,6.605266536847296,0.3976475449830854,0.3581340967608888,-0.049194664642963515,0.4944621975217736,1.6275429003853779,0.054702305664275364,37.26029477713186,1.7711861490625136,1.3092054689937633,-0.17779392228226554,1.4700559415800987
18,Level 2,,Split-NN,"(4, 'donovan', 17)",0.8481870373553506,6.805336931295563,-3.9687674352300095,76.78300949143635,-0.1340473944319691,7.812291252208332,8.762591482628661,0.3425406731547405,12.423609677811115,8.591727100617705,251.35196706101237,-0.4664529244391424,13.32419589501085,15.854083608364515,-0.026018802640591865,-0.0032428682591407743,27.05842150201397,1.4276700936730151,1.6424476262693632,-0.3996396156525137,0.16753819546392812,-0.9273862859982493,-0.025569663802918474,-64.42824724744509,-2.182078641514657,-3.516185398565,0.37589119630629336,0.9333267005518842
19,Level 2,,Split-NN,"(4, 'donovan', 19)",0.4947633269148689,4.0883074908228645,-2.3492923744937833,28.502384011923706,0.5521605297671918,4.7940806736631085,5.338762404520705,0.2370853871302911,8.440794367539254,7.711097402182238,102.06360560852885,0.4194944180128114,6.527065370185454,10.102653394456766,1.325843386370119,0.16045238433778497,13.965304863164025,1.1779613793363124,0.9985104547496721,-0.21942777589911933,-0.6362690290149882,0.9701202523437846,0.027248778441325172,23.936382034044286,1.1223182154215028,1.328745488512447,-0.13614258775685872,0.306771603665716
20,Level 2,,Split-NN,"(4, 'donovan', 21)",0.6238482919448318,5.005379278060288,-3.3737168869777032,44.2475646374782,0.3464851700988777,5.732852571338833,6.651884292249693,0.27146400843309376,9.8457297093687,8.600607457913851,155.77052176169119,0.09119415356158822,9.044339265726,12.480806134288411,1.3159797862671985,0.16401788881318569,27.506203468252828,1.8188753021273678,1.6941438157200244,-0.4062531356936031,-0.6997942241334081,1.1649860801049865,0.03212070617509716,14.631985627782512,0.5730250040967366,0.0073149290879541695,-0.08536681994219186,0.8052451736650958
0,Level 1,,Split-NN,"(2, 'donovan', 15)",1.1941677128931116,12.717006103652375,10.833253996091695,267.70574827064996,-1.0008943303150324,12.261580402122135,16.361715932953054,0.9935372086966772,42.713413038582566,-40.636057925944975,2417.556252299263,-7.088664273356804,27.681529034831353,49.1686511132781,-3.0375956864652647,-0.2852399899814786,-85.28059366001293,-3.348008045846395,-0.36472166039402154,0.6374067700918618,-14.597763189196865,-32.569817735060205,-0.7575916673065066,-2242.7919703468474,-36.19746452164976,-15.488665545258819,7.503937608840552,44.58334875782107
1,Level 1,,Split-NN,"(2, 'donovan', 18)",0.5885899820367159,6.174979813939309,2.4287791175632183,117.2458263622366,0.1365630077602099,10.552102079415642,10.828011191453239,0.16846821390467814,7.1636105554313945,-1.1013970373919184,102.6574265665932,0.6361680010082122,10.071958653306,10.132000126657775,0.16144341403003892,0.015388548469321361,-7.081192045847715,-0.3383820655120573,-0.18274225939631528,0.05214823718030742,-1.4717012918927204,3.059617892844467,0.07195371072307843,77.50410087674969,3.2291248019285383,2.297890644764559,-0.2746851630238056,5.694004029729084
2,Level 1,,Split-NN,"(2, 'donovan', 20)",0.5889957858951154,6.2071636832993615,3.2266630016524216,119.36013921070513,0.11299324296558055,10.437853475842514,10.925206598078828,0.22101971162460524,9.367033434496529,2.714516316051684,150.91077405564218,0.4627993838198332,11.980908786025381,12.284574638775338,0.1099577486929757,0.010433855769089728,-12.923135215958965,-0.6277818398471222,-0.3076277734859687,0.09603631777263355,-2.2352935811543375,-0.46663127932411363,-0.01101039208544044,-6.647025928008048,-0.2893996786990076,-0.3070552070169352,0.02366157384478651,-0.3010859041742875
3,Level 1,,Split-NN,"(2, 'elcajon', 17)",0.5143607381141455,5.78538297846388,-2.4419914624335672,58.270851317199,0.12957827811876174,7.2323944152136015,7.633534654221398,0.28236143552293674,10.927772042422657,5.360359311837621,205.28210400592747,0.5156495243190602,13.287161173302875,14.327669175617068,2.787876599972976,0.24786159724796641,551.6667415463559,12.773438480753827,12.30010352765106,-8.240530286188942,-1.4689466088217942,-0.38033749662896277,-0.009827496502896105,-29.226841341409596,-1.1790971797139012,-0.2080000534398163,0.06895893129561037,-4.518217024950846
4,Level 1,,Split-NN,"(2, 'elcajon', 19)",0.34926230284140697,3.928369950749888,-0.8483250172286364,28.78703644936831,0.5724331105694118,5.2978657118534125,5.365355202534898,0.20752447012198344,8.002103294448013,2.2520889647751297,105.37451432599876,0.7521926606792683,10.01511904657258,10.265208927537655,0.3929870188339888,0.03493956855019159,5.96472443051227,0.4255945826370571,0.2995145596062274,-0.08859260923055962,-0.5270938295711395,1.4104190044883556,0.0365774404286307,28.513798740200215,1.3057143794086148,1.235419667892474,-0.06705538473824768,-0.46206037735210037
5,Level 1,,Split-NN,"(2, 'elcajon', 21)",0.3784048804321852,4.303102869144442,1.4825333343517957,42.565700834647544,0.3707101164529978,6.3535655853877655,6.5242394832384525,0.2290996485008364,8.84357969905849,-0.5986621678653647,131.76734810657086,0.6900374327400965,11.463374360370814,11.478995953765766,0.1138276978081878,0.010009743594055098,-5.433546954054478,-0.44243493361938935,-0.3109443782438275,0.0803293746588778,-1.3805566278989796,0.9053515579351696,0.023453819691896333,23.642204663761106,0.8150306915358545,0.7458234774490915,-0.05561467661424402,2.0090304259780116
9,Level 1,,Split-NN,"(3, 'donovan', 11)",0.4709839044191534,5.666314288865945,0.3231012449597938,80.774039182624,0.3654021418574172,8.981628179983042,8.987437854173123,0.3770650247746925,11.230213638301553,2.6835526926536213,190.83261429703282,0.08301988166350638,13.551057617361462,13.814217831532586,-0.5768072659181547,-0.04794420576586844,-13.562715297113442,-0.8341651493711932,-0.8615982041034318,0.10655490508140048,-0.33357791213983345,-2.8894063304315374,-0.09701454528456283,-78.71627500070599,-3.2444265386089715,-3.3500224511511547,0.37824383128139993,-0.24116967247804677
10,Level 1,,Split-NN,"(3, 'donovan', 12)",0.4859933409988172,5.840714827480547,-1.9239736239494831,69.98202422056379,0.4428022726568847,8.14127443381389,8.3655259380725,0.37870734022342495,11.295224926329606,5.878611929277491,196.60346064898792,0.05599143340223312,12.729704731005572,14.021535602386349,-0.6186621553721228,-0.051477549704052716,-2.777894430466759,-0.2571502116176454,-0.039388845268113926,0.022117629215422818,2.239910833251809,-0.5789160244352587,-0.0194099497138423,-10.72117607745858,-0.389243180930789,0.21412368188369157,0.05147865672208873,-1.6156970671182407
11,Level 1,,Split-NN,"(3, 'donovan', 13)",0.5841458673446305,6.957832974343932,-1.1971850681736054,108.12658224937387,0.1946954868400158,10.329246347304784,10.398393253256671,0.4524678764797761,13.462154310947795,6.1774026038743495,278.6289553671904,-0.3295261117082431,15.507051697928873,16.692182462673667,-1.1393372902770613,-0.0956532259513933,-23.66229478512959,-1.2531259005429067,-1.1847051097664032,0.17623189770522096,1.0898851534687268,-2.7494356313162704,-0.09240952620843351,-102.38289675672974,-3.416743337281826,-3.732364932103655,0.48853764839700564,-0.18059040667202897
12,Level 1,,Split-NN,"(3, 'elcajon', 15)",0.5505850788722831,8.788346947140763,3.326106771764305,117.05890179500156,-0.13462076663690434,10.295431895194028,10.819376220235693,0.989040502235236,22.22503201825564,-21.432491291761615,869.5985712628557,-1.8278284159815992,20.25455211163489,29.4889567679641,-0.3857187361733736,-0.024165065632465454,-4.392355826145661,-0.24828923276430892,0.05422225198068631,0.04257393550070229,-5.443718823139783,-9.334437911861032,-0.41539364950508895,-625.18123291729,-13.956214436907992,-7.190536620521943,2.0330130637341335,13.159482993346604
13,Level 1,,Split-NN,"(3, 'elcajon', 18)",0.3013565026991544,4.81005586630909,2.589738913799854,47.61309289315293,0.538071388719602,6.3958068381438515,6.9002241190524325,0.2609246945066231,5.8821632527290495,-3.9029014415352057,70.45784542582366,0.7718017350528328,7.431366345797971,8.393917168153594,1.5787878216341715,0.09891319137562726,25.985940017017292,1.6002606001714978,1.6328323234740658,-0.25210815881702,-1.9286649953601374,6.898998848334782,0.3060301269380998,193.36795261022064,6.929205026756891,5.115516845498905,-0.6262784650219466,-4.461074914847772
14,Level 1,,Split-NN,"(3, 'elcajon', 20)",0.3400523779011521,5.42003697011065,4.5030570020701015,55.20059771916261,0.4638142557086258,5.909574888706657,7.429710473441252,0.28605844325726426,6.461218288118112,1.0271324097898835,79.93589060499805,0.7410681826704767,8.881491493926283,8.940687367590819,1.3396438011659457,0.08404906878665036,21.244226703910094,1.1374063648057016,2.1561314427134137,-0.20635377111462772,-3.5232715499424416,3.987426747342883,0.1765359158418871,114.58471463564736,4.0103396403053,2.272906649074539,-0.3711677967711025,-6.520951239577116
18,Level 1,,Split-NN,"(4, 'donovan', 17)",0.8188553594986828,6.569997387322767,-3.811304166303044,72.74937508066273,-0.07447259235105941,7.630421692436397,8.529324421116995,0.32168023307951604,11.66702225473192,5.456250560213949,224.61279148513654,-0.3104496009767221,13.958586059580815,14.987087491742233,1.6870605074140759,0.2102677454575853,197.5155396668224,6.812983540990926,6.3638040139717935,-2.917207655737513,-1.7445092839893537,1.7610888563791907,0.04855630352158041,29.304131047495048,0.8620540829512304,-2.636326681724059,-0.1709679425835398,5.595721369610612
19,Level 1,,Split-NN,"(4, 'donovan', 19)",0.4926556936832328,4.070891784645661,-1.7906628881978708,28.51596339526367,0.5519471657258359,5.030853815506488,5.340034025665347,0.23150141331588706,8.241991837819418,7.299526518548441,94.21608770901415,0.4641286234991985,6.397890291209348,9.70649719049123,1.6189620165239278,0.195925339579329,22.237847867426392,1.7489308204078862,1.3681842540180966,-0.34940887765387535,-1.2526447141413104,4.189375998437894,0.117671369207109,122.79501169297421,4.940154818049239,2.7624149909644293,-0.6984192778899524,4.080282253381383
20,Level 1,,Split-NN,"(4, 'donovan', 21)",0.590336574062314,4.736501635166637,-2.447747531690096,40.02058481604091,0.40891558907525416,5.8334481121243345,6.32618248361845,0.2711579719500094,9.834630070374024,7.625766739510651,155.22848484396187,0.0943565382942495,9.852723840240433,12.459072390991306,1.5025726338392102,0.1872739944508054,36.52834930267254,2.2538878212633557,2.03806367656233,-0.5395058050468413,-0.9508682577835881,3.0247096957078465,0.08339654272267683,75.03896042352355,2.5371999797678377,-0.38154551230118017,-0.4377968640811875,3.9698911552261924
21,Level 1,,Split-NN,"(4, 'elcajon', 11)",0.3216097109618139,6.215707134444648,4.194921787894619,63.116318306141615,0.37930335958671424,6.746773265400671,7.944577918690307,0.4525292944019081,8.091002824665152,-3.064340199150758,111.63102523955023,0.6251578449342283,10.111421483059633,10.565558444282548,-0.5884774339089498,-0.030448676768925098,-6.07917532106039,-0.637241869106262,0.20831424989449676,0.059783647074648505,-3.3546243258765283,-1.065395553215252,-0.05958750829819187,-37.348460638520976,-2.0262929504396183,-1.8487333753114008,0.12541116991526402,0.9509376172591275
22,Level 1,,Split-NN,"(4, 'elcajon', 12)",0.2858547837910538,5.5246765208409725,-0.6747065727794684,53.40427005532918,0.4748132987370216,7.276609174483795,7.307822524892704,0.4808289953239194,8.596987659082991,-3.10186834740264,137.896254991633,0.5369626921759235,11.325841011040799,11.742923613463258,1.5470538383405508,0.0800468115741626,28.365326715142402,1.6786609635700094,0.9459613384092105,-0.2789494613883541,-0.5885166466813195,-0.8904110366187776,-0.04980063495966508,-46.29975700410334,-2.2299064756059614,-2.1124542867512694,0.15546843413107736,1.0374557892222591
23,Level 1,,Split-NN,"(4, 'elcajon', 13)",0.5094045199896378,9.872319979400473,7.012474184149299,175.36142212958194,-0.6892744096292547,11.233282151688378,13.242409981932365,1.060482671268067,18.77100038604447,-14.975946337980185,672.7247852714497,-1.291186905153471,21.17653926478623,25.93693862566378,-2.548863891038404,-0.13151952019814778,-87.83517224399645,-3.9213909643221,-2.721807115371572,0.846125145059091,-8.153678440614815,-9.02871931564217,-0.5100847147763263,-534.3751256925058,-14.216850388245717,-10.028183979700213,1.819991350448569,11.502392817865243
0,Level 1,,Split-NN,"(2, 'donovan', 15)",0.5237245672332843,5.577280683634193,1.0736862703647847,94.2179001475677,0.29579374579262785,9.64702531345927,9.706590552174731,0.19470094600399834,8.370438321661776,1.8042831095700973,133.92938627072886,0.5518988065529624,11.431270661414404,11.572786452308225,4.102129733552918,0.38520315567834873,88.20725446306933,3.3071173349319274,2.2498334282688432,-0.6592813060157985,-4.838195463469955,1.7731569818605841,0.0412445953861722,40.83489568168693,1.3984001393201169,0.7615928281581308,-0.13662547106921513,2.143007722305999
1,Level 1,,Split-NN,"(2, 'donovan', 18)",0.5794127021088711,6.0786996868035805,0.9216960906639866,101.50151723558649,0.2525093005963255,10.032546713507124,10.074796138661393,0.19996089147215826,8.502743156248583,0.9482618008536856,131.75534038260642,0.5330410037295177,11.439236855583074,11.478472911611824,0.2577235411657677,0.024565828397166145,8.663117080802394,0.4148329872797891,0.33681310651220286,-0.06379805565580815,0.03538173500651132,1.7204852920272788,0.04046103315559832,48.40618706073647,1.8826520169744896,0.9306124424874849,-0.171558165745111,3.6443451914834797
2,Level 1,,Split-NN,"(2, 'donovan', 20)",0.5577802640528368,5.8781972319686995,-0.2227537441299336,91.89123143643366,0.31712426162267704,9.583402945267556,9.58599141645942,0.20986249545168756,8.894179605489946,3.77793001483455,146.32233178792958,0.4791329692046216,11.491282634295494,12.096376804147992,0.43892420002363775,0.04164937761136833,14.545772558312507,0.7114333417722865,0.5468227570889894,-0.10809470088446294,1.214123164628018,0.0062225496824694915,0.00014682408747723752,-2.0585836602954544,-0.101201844071662,0.18257094471295154,0.007327988459998103,-1.3644996029571534
